delivery_key,delivery_id,order_key,order_id,promised_delivery_date,actual_delivery_date,transport_cost,delivery_status,order_date,quantity,order_value,order_status,warehouse_key,warehouse_id,warehouse_name,warehouse_country,warehouse_capacity,carrier_key,carrier_id,carrier_name,carrier_service_level,dq_flag_missing_transport_cost,dq_flag_invalid_delivery_date,delivery_variance_days
74229,D0074229,74229,O0074229,2025-01-18,2025-01-30,93.11,Delivered,2025-01-15,45,1029.15,Delivered,7,W07,Warehouse 07,Netherlands,10019,4,T04,Carrier 04,Express,false,false,12
74230,D0074230,74230,O0074230,2025-09-13,2025-09-15,28.79,Delivered,2025-09-10,6,53.52,Delivered,6,W06,Warehouse 06,Italy,23070,9,T09,Carrier 09,Premium,false,false,2
74231,D0074231,74231,O0074231,2025-10-09,2025-10-12,96.83,Delivered,2025-10-01,39,1462.89,Delivered,7,W07,Warehouse 07,Netherlands,10019,4,T04,Carrier 04,Express,false,false,3
74232,D0074232,74232,O0074232,2025-09-21,2025-09-17,43.32,Delivered,2025-09-12,12,276.36,Delivered,9,W09,Warehouse 09,Spain,10336,8,T08,Carrier 08,Standard,false,false,-4
74233,D0074233,74233,O0074233,2025-09-17,2025-09-25,54.93,Delivered,2025-09-13,47,530.63,Delivered,1,W01,Warehouse 01,Germany,20207,2,T02,Carrier 02,Premium,false,false,8
74234,D0074234,74234,O0074234,2025-01-24,2025-01-16,92.78,Delivered,2025-01-14,41,1011.47,Delivered,11,W11,Warehouse 11,Germany,5748,13,T13,Carrier 13,Standard,false,false,-8
74235,D0074235,74235,O0074235,2025-09-11,2025-09-09,44.97,Delivered,2025-09-02,16,449.6,Delivered,7,W07,Warehouse 07,Netherlands,10019,15,T15,Carrier 15,Express,false,false,-2
74236,D0074236,74236,O0074236,2025-05-11,2025-05-03,73.9,Delivered,2025-05-01,26,952.38,Delivered,8,W08,Warehouse 08,Italy,18100,5,T05,Carrier 05,Express,false,false,-8
74237,D0074237,74237,O0074237,2025-08-21,2025-08-17,61.64,Delivered,2025-08-14,46,484.38,Delivered,3,W03,Warehouse 03,Brazil,15843,12,T12,Carrier 12,Premium,false,false,-4
74238,D0074238,74238,O0074238,2025-08-26,2025-08-30,97.8,Delivered,2025-08-23,23,905.74,Delivered,1,W01,Warehouse 01,Germany,20207,5,T05,Carrier 05,Express,false,false,4
74239,D0074239,74239,O0074239,2025-04-27,2025-04-20,62.44,Delivered,2025-04-19,29,627.27,Delivered,5,W05,Warehouse 05,Spain,25643,14,T14,Carrier 14,Premium,false,false,-7
74240,D0074240,74240,O0074240,2025-02-24,2025-03-05,92.73,Delivered,2025-02-19,19,1503.85,Delivered,11,W11,Warehouse 11,Germany,5748,15,T15,Carrier 15,Express,false,false,9
74241,D0074241,74241,O0074241,2025-02-15,2025-02-22,37.84,Delivered,2025-02-12,14,164.78,Delivered,3,W03,Warehouse 03,Brazil,15843,11,T11,Carrier 11,Standard,false,false,7
74242,D0074242,74242,O0074242,2025-06-17,2025-06-25,71.58,Delivered,2025-06-12,28,423.64,Delivered,10,W10,Warehouse 10,Germany,24023,12,T12,Carrier 12,Premium,false,false,8
74243,D0074243,74243,O0074243,2025-08-17,2025-08-09,48.36,Delivered,2025-08-07,30,621.9,Delivered,6,W06,Warehouse 06,Italy,23070,8,T08,Carrier 08,Standard,false,false,-8
74244,D0074244,74244,O0074244,2025-01-09,2025-01-06,54.35,Delivered,2025-01-03,4,266.48,Delivered,11,W11,Warehouse 11,Germany,5748,5,T05,Carrier 05,Express,false,false,-3
74245,D0074245,74245,O0074245,2025-10-03,2025-10-02,185.77,Delivered,2025-09-25,46,1396.1,Delivered,3,W03,Warehouse 03,Brazil,15843,5,T05,Carrier 05,Express,false,false,-1
74246,D0074246,74246,O0074246,2025-04-07,2025-04-14,27.09,Delivered,2025-04-01,1,10.49,Delivered,7,W07,Warehouse 07,Netherlands,10019,5,T05,Carrier 05,Express,false,false,7
74247,D0074247,74247,O0074247,2025-10-27,2025-10-30,81.12,Delivered,2025-10-23,27,591.84,Delivered,12,W12,Warehouse 12,Netherlands,25674,15,T15,Carrier 15,Express,false,false,3
74248,D0074248,74248,O0074248,2025-09-20,2025-09-15,30.41,Delivered,2025-09-13,8,67.44,Delivered,11,W11,Warehouse 11,Germany,5748,7,T07,Carrier 07,Standard,false,false,-5
74249,D0074249,74249,O0074249,2025-10-01,2025-09-25,34.35,In Transit,2025-09-23,8,333.28,In Transit,1,W01,Warehouse 01,Germany,20207,4,T04,Carrier 04,Express,false,false,-6
74250,D0074250,74250,O0074250,2025-03-25,2025-03-19,77.53,Delivered,2025-03-17,24,598.08,Delivered,2,W02,Warehouse 02,Spain,27715,11,T11,Carrier 11,Standard,false,false,-6
74251,D0074251,74251,O0074251,2025-09-03,2025-09-10,55.53,Delivered,2025-08-29,22,275.22,Delivered,11,W11,Warehouse 11,Germany,5748,6,T06,Carrier 06,Standard,false,false,7
74252,D0074252,74252,O0074252,2025-09-13,2025-09-14,170.99,Delivered,2025-09-05,30,1205.7,Delivered,12,W12,Warehouse 12,Netherlands,25674,15,T15,Carrier 15,Express,false,false,1
74253,D0074253,74253,O0074253,2025-10-31,2025-11-07,32.61,Delivered,2025-10-28,12,105.24,Delivered,10,W10,Warehouse 10,Germany,24023,7,T07,Carrier 07,Standard,false,false,7
74254,D0074254,74254,O0074254,2025-08-01,2025-08-04,55.65,In Transit,2025-07-27,45,759.15,In Transit,3,W03,Warehouse 03,Brazil,15843,3,T03,Carrier 03,Standard,false,false,3
74255,D0074255,74255,O0074255,2025-10-16,2025-10-21,29.27,Delivered,2025-10-06,9,51.93,Delivered,3,W03,Warehouse 03,Brazil,15843,8,T08,Carrier 08,Standard,false,false,5
74256,D0074256,74256,O0074256,2025-06-24,2025-07-03,72.42,Delivered,2025-06-18,30,429.0,Delivered,2,W02,Warehouse 02,Spain,27715,8,T08,Carrier 08,Standard,false,false,9
74257,D0074257,74257,O0074257,2025-12-20,2025-12-14,129.33,Delivered,2025-12-11,38,2377.28,Delivered,10,W10,Warehouse 10,Germany,24023,14,T14,Carrier 14,Premium,false,false,-6
74258,D0074258,74258,O0074258,2025-09-20,2025-09-29,28.82,In Transit,2025-09-16,5,54.15,In Transit,10,W10,Warehouse 10,Germany,24023,4,T04,Carrier 04,Express,false,false,9
74259,D0074259,74259,O0074259,2025-01-07,2025-01-16,1832.47,Delivered,2025-01-03,45,18485.55,Delivered,8,W08,Warehouse 08,Italy,18100,7,T07,Carrier 07,Standard,false,false,9
74260,D0074260,74260,O0074260,2025-10-21,2025-10-12,90.35,Cancelled,2025-10-16,23,764.98,Cancelled,12,W12,Warehouse 12,Netherlands,25674,13,T13,Carrier 13,Standard,false,true,-9
74261,D0074261,74261,O0074261,2025-03-02,2025-03-10,74.52,Delivered,2025-02-23,43,1539.83,Delivered,9,W09,Warehouse 09,Spain,10336,12,T12,Carrier 12,Premium,false,false,8
74262,D0074262,74262,O0074262,2025-01-30,2025-02-03,175.09,Delivered,2025-01-25,14,1431.08,Delivered,2,W02,Warehouse 02,Spain,27715,4,T04,Carrier 04,Express,false,false,4
74263,D0074263,74263,O0074263,2025-08-06,2025-08-10,48.6,Delivered,2025-07-31,34,625.26,Delivered,5,W05,Warehouse 05,Spain,25643,12,T12,Carrier 12,Premium,false,false,4
74264,D0074264,74264,O0074264,2025-07-06,2025-07-08,154.7,Delivered,2025-06-30,41,1116.02,Delivered,6,W06,Warehouse 06,Italy,23070,12,T12,Carrier 12,Premium,false,false,2
74265,D0074265,74265,O0074265,2025-06-05,2025-06-09,42.09,Delivered,2025-05-27,5,511.1,Delivered,1,W01,Warehouse 01,Germany,20207,14,T14,Carrier 14,Premium,false,false,4
74266,D0074266,74266,O0074266,2025-06-04,2025-06-14,50.84,Delivered,2025-06-01,25,438.5,Delivered,8,W08,Warehouse 08,Italy,18100,2,T02,Carrier 02,Premium,false,false,10
74267,D0074267,74267,O0074267,2025-05-09,2025-05-07,254.02,Cancelled,2025-05-05,47,2220.75,Cancelled,3,W03,Warehouse 03,Brazil,15843,11,T11,Carrier 11,Standard,false,false,-2
74268,D0074268,74268,O0074268,2025-12-10,2025-12-04,47.02,Delivered,2025-12-02,3,195.51,Delivered,8,W08,Warehouse 08,Italy,18100,3,T03,Carrier 03,Standard,false,false,-6
74269,D0074269,74269,O0074269,2025-10-03,2025-10-12,53.93,Delivered,2025-09-30,4,220.88,Delivered,4,W04,Warehouse 04,France,17137,9,T09,Carrier 09,Premium,false,false,9
74270,D0074270,74270,O0074270,2025-10-20,2025-10-31,51.85,Delivered,2025-10-17,17,641.07,Delivered,8,W08,Warehouse 08,Italy,18100,6,T06,Carrier 06,Standard,false,false,11
74271,D0074271,74271,O0074271,2025-07-24,2025-07-24,30.9,In Transit,2025-07-15,2,65.42,In Transit,5,W05,Warehouse 05,Spain,25643,10,T10,Carrier 10,Express,false,false,0
74272,D0074272,74272,O0074272,2025-10-08,2025-10-04,426.31,Delivered,2025-09-30,48,3523.68,Delivered,4,W04,Warehouse 04,France,17137,15,T15,Carrier 15,Express,false,false,-4
74273,D0074273,74273,O0074273,2025-07-19,2025-07-14,41.23,Delivered,2025-07-12,12,123.72,Delivered,10,W10,Warehouse 10,Germany,24023,1,T01,Carrier 01,Premium,false,false,-5
74274,D0074274,74274,O0074274,2025-12-01,2025-12-02,325.01,In Transit,2025-11-27,44,2797.96,In Transit,1,W01,Warehouse 01,Germany,20207,2,T02,Carrier 02,Premium,false,false,1
74275,D0074275,74275,O0074275,2025-01-28,2025-01-30,31.15,Delivered,2025-01-19,6,224.76,Delivered,8,W08,Warehouse 08,Italy,18100,6,T06,Carrier 06,Standard,false,false,2
74276,D0074276,74276,O0074276,2025-10-27,2025-10-24,78.1,Delivered,2025-10-17,46,1138.96,Delivered,12,W12,Warehouse 12,Netherlands,25674,12,T12,Carrier 12,Premium,false,false,-3
74277,D0074277,74277,O0074277,2025-06-21,2025-06-30,206.73,Delivered,2025-06-18,33,3898.62,Delivered,7,W07,Warehouse 07,Netherlands,10019,4,T04,Carrier 04,Express,false,false,9
74278,D0074278,74278,O0074278,2025-05-02,2025-05-10,88.16,Cancelled,2025-04-29,33,706.2,Cancelled,3,W03,Warehouse 03,Brazil,15843,13,T13,Carrier 13,Standard,false,false,8
74279,D0074279,74279,O0074279,2025-08-16,2025-08-15,38.54,Delivered,2025-08-10,7,211.54,Delivered,5,W05,Warehouse 05,Spain,25643,10,T10,Carrier 10,Express,false,false,-1
74280,D0074280,74280,O0074280,2025-12-10,2025-12-06,48.52,Delivered,2025-12-01,15,217.2,Delivered,1,W01,Warehouse 01,Germany,20207,7,T07,Carrier 07,Standard,false,false,-4
74281,D0074281,74281,O0074281,2025-04-17,2025-04-16,59.85,Delivered,2025-04-13,50,339.5,Delivered,9,W09,Warehouse 09,Spain,10336,3,T03,Carrier 03,Standard,false,false,-1
74282,D0074282,74282,O0074282,2025-07-04,2025-07-06,52.2,Cancelled,2025-06-24,13,477.36,Cancelled,6,W06,Warehouse 06,Italy,23070,10,T10,Carrier 10,Express,false,false,2
74283,D0074283,74283,O0074283,2025-04-04,2025-04-01,35.37,Delivered,2025-03-29,26,231.4,Delivered,2,W02,Warehouse 02,Spain,27715,7,T07,Carrier 07,Standard,false,false,-3
74284,D0074284,74284,O0074284,2025-10-30,2025-11-09,25.09,In Transit,2025-10-26,1,32.71,In Transit,12,W12,Warehouse 12,Netherlands,25674,5,T05,Carrier 05,Express,false,false,10
74285,D0074285,74285,O0074285,2025-07-30,2025-07-27,82.42,Delivered,2025-07-20,42,824.46,Delivered,9,W09,Warehouse 09,Spain,10336,12,T12,Carrier 12,Premium,false,false,-3
74286,D0074286,74286,O0074286,2025-04-23,2025-04-21,107.17,Delivered,2025-04-17,50,997.0,Delivered,1,W01,Warehouse 01,Germany,20207,12,T12,Carrier 12,Premium,false,false,-2
74287,D0074287,74287,O0074287,2025-12-09,2025-12-13,56.25,Delivered,2025-11-29,50,878.0,Delivered,11,W11,Warehouse 11,Germany,5748,10,T10,Carrier 10,Express,false,false,4
74288,D0074288,74288,O0074288,2025-03-28,2025-03-30,50.28,Delivered,2025-03-24,44,490.6,Delivered,7,W07,Warehouse 07,Netherlands,10019,13,T13,Carrier 13,Standard,false,false,2
74289,D0074289,74289,O0074289,2025-02-18,2025-02-14,267.55,Delivered,2025-02-12,39,2889.12,Delivered,3,W03,Warehouse 03,Brazil,15843,11,T11,Carrier 11,Standard,false,false,-4
74290,D0074290,74290,O0074290,2025-04-11,2025-04-19,118.55,Delivered,2025-04-04,49,797.72,Delivered,5,W05,Warehouse 05,Spain,25643,8,T08,Carrier 08,Standard,false,false,8
74291,D0074291,74291,O0074291,2025-05-01,2025-05-01,203.12,In Transit,2025-04-23,46,2264.58,In Transit,11,W11,Warehouse 11,Germany,5748,8,T08,Carrier 08,Standard,false,false,0
74292,D0074292,74292,O0074292,2025-04-08,2025-04-08,118.75,Delivered,2025-04-05,30,835.5,Delivered,3,W03,Warehouse 03,Brazil,15843,11,T11,Carrier 11,Standard,false,false,0
74293,D0074293,74293,O0074293,2025-01-26,2025-01-30,71.94,Delivered,2025-01-22,29,556.22,Delivered,9,W09,Warehouse 09,Spain,10336,6,T06,Carrier 06,Standard,false,false,4
74294,D0074294,74294,O0074294,2026-01-02,2025-12-28,55.37,Delivered,2025-12-27,26,361.14,Delivered,8,W08,Warehouse 08,Italy,18100,11,T11,Carrier 11,Standard,false,false,-5
74295,D0074295,74295,O0074295,2025-05-04,2025-05-05,29.56,Delivered,2025-04-29,13,86.45,Delivered,3,W03,Warehouse 03,Brazil,15843,10,T10,Carrier 10,Express,false,false,1
74296,D0074296,74296,O0074296,2025-12-25,2026-01-01,189.29,Cancelled,2025-12-17,50,1364.5,Cancelled,2,W02,Warehouse 02,Spain,27715,14,T14,Carrier 14,Premium,false,false,7
74297,D0074297,74297,O0074297,2025-09-17,2025-09-17,227.76,In Transit,2025-09-11,46,4337.34,In Transit,9,W09,Warehouse 09,Spain,10336,5,T05,Carrier 05,Express,false,false,0
74298,D0074298,74298,O0074298,2025-10-27,2025-10-31,99.38,Delivered,2025-10-20,17,679.32,Delivered,12,W12,Warehouse 12,Netherlands,25674,9,T09,Carrier 09,Premium,false,false,4
74299,D0074299,74299,O0074299,2025-04-30,2025-05-12,48.01,Delivered,2025-04-27,15,615.3,Delivered,10,W10,Warehouse 10,Germany,24023,4,T04,Carrier 04,Express,false,false,12
74300,D0074300,74300,O0074300,2025-09-01,2025-09-11,38.99,Delivered,2025-08-28,11,420.64,Delivered,2,W02,Warehouse 02,Spain,27715,11,T11,Carrier 11,Standard,false,false,10
74301,D0074301,74301,O0074301,2025-06-01,2025-06-07,127.24,Delivered,2025-05-26,28,1011.36,Delivered,12,W12,Warehouse 12,Netherlands,25674,7,T07,Carrier 07,Standard,false,false,6
74302,D0074302,74302,O0074302,2025-05-21,2025-05-19,58.69,Delivered,2025-05-13,18,753.84,Delivered,5,W05,Warehouse 05,Spain,25643,7,T07,Carrier 07,Standard,false,false,-2
74303,D0074303,74303,O0074303,2025-12-12,2025-12-14,48.42,Delivered,2025-12-08,11,337.26,Delivered,10,W10,Warehouse 10,Germany,24023,9,T09,Carrier 09,Premium,false,false,2
74304,D0074304,74304,O0074304,2025-11-13,2025-11-18,77.72,Delivered,2025-11-10,32,524.48,Delivered,1,W01,Warehouse 01,Germany,20207,6,T06,Carrier 06,Standard,false,false,5
74305,D0074305,74305,O0074305,2025-05-15,2025-05-11,67.56,Cancelled,2025-05-07,43,724.12,Cancelled,11,W11,Warehouse 11,Germany,5748,8,T08,Carrier 08,Standard,false,false,-4
74306,D0074306,74306,O0074306,2025-01-10,2025-01-12,49.4,In Transit,2025-01-02,17,377.74,In Transit,8,W08,Warehouse 08,Italy,18100,8,T08,Carrier 08,Standard,false,false,2
74307,D0074307,74307,O0074307,2025-07-26,2025-07-19,95.68,Delivered,2025-07-16,32,1770.56,Delivered,8,W08,Warehouse 08,Italy,18100,15,T15,Carrier 15,Express,false,false,-7
74308,D0074308,74308,O0074308,2025-12-20,2025-12-18,63.92,Delivered,2025-12-17,43,906.87,Delivered,9,W09,Warehouse 09,Spain,10336,10,T10,Carrier 10,Express,false,false,-2
74309,D0074309,74309,O0074309,2025-12-14,2025-12-11,58.11,Delivered,2025-12-07,21,271.32,Delivered,6,W06,Warehouse 06,Italy,23070,4,T04,Carrier 04,Express,false,false,-3
74310,D0074310,74310,O0074310,2025-06-30,2025-07-01,48.92,Delivered,2025-06-23,13,249.73,Delivered,7,W07,Warehouse 07,Netherlands,10019,2,T02,Carrier 02,Premium,false,false,1
74311,D0074311,74311,O0074311,2025-07-14,2025-07-14,60.9,Delivered,2025-07-05,8,393.84,Delivered,1,W01,Warehouse 01,Germany,20207,4,T04,Carrier 04,Express,false,false,0
74312,D0074312,74312,O0074312,2025-11-17,2025-11-26,135.84,Delivered,2025-11-11,39,1036.62,Delivered,11,W11,Warehouse 11,Germany,5748,4,T04,Carrier 04,Express,false,false,9
74313,D0074313,74313,O0074313,2025-03-07,2025-03-07,36.47,Delivered,2025-03-04,9,207.27,Delivered,3,W03,Warehouse 03,Brazil,15843,4,T04,Carrier 04,Express,false,false,0
74314,D0074314,74314,O0074314,2025-04-19,2025-04-24,42.71,Delivered,2025-04-11,28,249.2,Delivered,1,W01,Warehouse 01,Germany,20207,5,T05,Carrier 05,Express,false,false,5
74315,D0074315,74315,O0074315,2025-03-01,2025-02-28,45.48,Delivered,2025-02-22,17,382.16,Delivered,11,W11,Warehouse 11,Germany,5748,3,T03,Carrier 03,Standard,false,false,-1
74316,D0074316,74316,O0074316,2025-08-11,2025-08-12,123.45,Delivered,2025-08-03,42,1055.88,Delivered,8,W08,Warehouse 08,Italy,18100,11,T11,Carrier 11,Standard,false,false,1
74317,D0074317,74317,O0074317,2025-12-03,2025-11-28,73.56,Delivered,2025-11-25,27,943.11,Delivered,10,W10,Warehouse 10,Germany,24023,12,T12,Carrier 12,Premium,false,false,-5
74318,D0074318,74318,O0074318,2025-04-30,2025-05-02,230.29,Delivered,2025-04-25,26,1723.54,Delivered,11,W11,Warehouse 11,Germany,5748,1,T01,Carrier 01,Premium,false,false,2
74319,D0074319,74319,O0074319,2025-11-24,2025-11-25,85.9,Delivered,2025-11-20,48,1405.44,Delivered,5,W05,Warehouse 05,Spain,25643,7,T07,Carrier 07,Standard,false,false,1
74320,D0074320,74320,O0074320,2025-07-14,2025-07-12,130.72,Delivered,2025-07-06,45,963.0,Delivered,4,W04,Warehouse 04,France,17137,13,T13,Carrier 13,Standard,false,false,-2
74321,D0074321,74321,O0074321,2025-04-07,2025-04-15,38.27,In Transit,2025-04-02,8,118.88,In Transit,1,W01,Warehouse 01,Germany,20207,10,T10,Carrier 10,Express,false,false,8
74322,D0074322,74322,O0074322,2025-12-21,2025-12-31,83.62,Delivered,2025-12-17,14,664.44,Delivered,8,W08,Warehouse 08,Italy,18100,5,T05,Carrier 05,Express,false,false,10
74323,D0074323,74323,O0074323,2025-08-21,2025-08-31,153.95,Delivered,2025-08-16,49,1128.47,Delivered,4,W04,Warehouse 04,France,17137,6,T06,Carrier 06,Standard,false,false,10
74324,D0074324,74324,O0074324,2025-07-23,2025-07-29,195.54,Delivered,2025-07-19,45,2243.25,Delivered,3,W03,Warehouse 03,Brazil,15843,4,T04,Carrier 04,Express,false,false,6
74325,D0074325,74325,O0074325,2025-03-06,2025-03-11,198.08,Delivered,2025-03-02,28,1805.72,Delivered,6,W06,Warehouse 06,Italy,23070,14,T14,Carrier 14,Premium,false,false,5
74326,D0074326,74326,O0074326,2025-07-28,2025-08-03,67.26,In Transit,2025-07-21,26,381.94,In Transit,11,W11,Warehouse 11,Germany,5748,13,T13,Carrier 13,Standard,false,false,6
74327,D0074327,74327,O0074327,2025-03-29,2025-03-29,29.66,Delivered,2025-03-26,5,32.4,Delivered,3,W03,Warehouse 03,Brazil,15843,8,T08,Carrier 08,Standard,false,false,0
74328,D0074328,74328,O0074328,2025-06-08,2025-06-05,62.65,Delivered,2025-06-03,49,915.81,Delivered,3,W03,Warehouse 03,Brazil,15843,6,T06,Carrier 06,Standard,false,false,-3
74329,D0074329,74329,O0074329,2025-12-10,2025-12-13,148.23,Delivered,2025-12-03,28,1133.16,Delivered,7,W07,Warehouse 07,Netherlands,10019,13,T13,Carrier 13,Standard,false,false,3
74330,D0074330,74330,O0074330,2026-01-07,2026-01-11,91.17,Delivered,2025-12-30,14,988.26,Delivered,1,W01,Warehouse 01,Germany,20207,10,T10,Carrier 10,Express,false,false,4
74331,D0074331,74331,O0074331,2025-06-04,2025-05-28,122.08,Delivered,2025-05-27,21,1628.34,Delivered,12,W12,Warehouse 12,Netherlands,25674,15,T15,Carrier 15,Express,false,false,-7
74332,D0074332,74332,O0074332,2025-05-05,2025-05-11,123.39,Delivered,2025-04-27,36,841.68,Delivered,1,W01,Warehouse 01,Germany,20207,8,T08,Carrier 08,Standard,false,false,6
74333,D0074333,74333,O0074333,2025-03-24,2025-03-20,40.69,Delivered,2025-03-18,10,169.6,Delivered,4,W04,Warehouse 04,France,17137,3,T03,Carrier 03,Standard,false,false,-4
74334,D0074334,74334,O0074334,2025-03-26,2025-03-30,78.26,Delivered,2025-03-18,27,638.28,Delivered,2,W02,Warehouse 02,Spain,27715,5,T05,Carrier 05,Express,false,false,4
74335,D0074335,74335,O0074335,2025-07-14,2025-07-14,122.27,Delivered,2025-07-11,35,1243.2,Delivered,10,W10,Warehouse 10,Germany,24023,5,T05,Carrier 05,Express,false,false,0
74336,D0074336,74336,O0074336,2025-12-25,2025-12-27,165.68,Delivered,2025-12-19,22,2297.46,Delivered,11,W11,Warehouse 11,Germany,5748,3,T03,Carrier 03,Standard,false,false,2
74337,D0074337,74337,O0074337,2025-11-11,2025-11-11,66.4,Delivered,2025-11-07,33,939.18,Delivered,3,W03,Warehouse 03,Brazil,15843,3,T03,Carrier 03,Standard,false,false,0
74338,D0074338,74338,O0074338,2025-04-25,2025-04-21,43.38,Delivered,2025-04-16,7,327.53,Delivered,10,W10,Warehouse 10,Germany,24023,14,T14,Carrier 14,Premium,false,false,-4
74339,D0074339,74339,O0074339,2025-11-04,2025-11-02,83.26,Delivered,2025-11-01,39,557.7,Delivered,8,W08,Warehouse 08,Italy,18100,7,T07,Carrier 07,Standard,false,false,-2
74340,D0074340,74340,O0074340,2025-06-29,2025-07-06,103.9,Delivered,2025-06-21,26,736.32,Delivered,2,W02,Warehouse 02,Spain,27715,5,T05,Carrier 05,Express,false,false,7
74341,D0074341,74341,O0074341,2025-09-02,2025-09-13,42.31,In Transit,2025-08-30,6,96.54,In Transit,3,W03,Warehouse 03,Brazil,15843,8,T08,Carrier 08,Standard,false,false,11
74342,D0074342,74342,O0074342,2025-04-14,2025-04-19,113.88,Delivered,2025-04-04,16,1111.68,Delivered,8,W08,Warehouse 08,Italy,18100,6,T06,Carrier 06,Standard,false,false,5
74343,D0074343,74343,O0074343,2025-10-28,2025-10-30,126.8,Delivered,2025-10-24,35,2705.5,Delivered,9,W09,Warehouse 09,Spain,10336,5,T05,Carrier 05,Express,false,false,2
74344,D0074344,74344,O0074344,2025-06-29,2025-06-30,43.07,Delivered,2025-06-20,3,193.23,Delivered,5,W05,Warehouse 05,Spain,25643,8,T08,Carrier 08,Standard,false,false,1
74345,D0074345,74345,O0074345,2025-10-15,2025-10-27,48.76,Cancelled,2025-10-12,17,231.03,Cancelled,9,W09,Warehouse 09,Spain,10336,2,T02,Carrier 02,Premium,false,false,12
74346,D0074346,74346,O0074346,2025-04-05,2025-04-10,44.83,Delivered,2025-04-01,17,165.24,Delivered,2,W02,Warehouse 02,Spain,27715,6,T06,Carrier 06,Standard,false,false,5
74347,D0074347,74347,O0074347,2025-12-26,2025-12-27,47.12,Delivered,2025-12-18,47,354.38,Delivered,9,W09,Warehouse 09,Spain,10336,5,T05,Carrier 05,Express,false,false,1
74348,D0074348,74348,O0074348,2025-06-12,2025-06-08,56.41,Delivered,2025-06-03,15,273.0,Delivered,2,W02,Warehouse 02,Spain,27715,14,T14,Carrier 14,Premium,false,false,-4
74349,D0074349,74349,O0074349,2025-09-06,2025-08-29,55.77,Delivered,2025-08-28,12,316.8,Delivered,12,W12,Warehouse 12,Netherlands,25674,14,T14,Carrier 14,Premium,false,false,-8
74350,D0074350,74350,O0074350,2025-07-22,2025-07-24,82.32,Delivered,2025-07-15,5,609.15,Delivered,12,W12,Warehouse 12,Netherlands,25674,13,T13,Carrier 13,Standard,false,false,2
74351,D0074351,74351,O0074351,2025-08-10,2025-08-17,51.07,Delivered,2025-08-07,9,317.25,Delivered,6,W06,Warehouse 06,Italy,23070,7,T07,Carrier 07,Standard,false,false,7
74352,D0074352,74352,O0074352,2025-04-08,2025-04-19,64.05,Delivered,2025-04-04,24,610.32,Delivered,1,W01,Warehouse 01,Germany,20207,3,T03,Carrier 03,Standard,false,false,11
