customer_id,customer_name,country,segment
C04450,Customer 04450,Netherlands,Industrial
C04451,Customer 04451,Netherlands,Wholesale
C04452,Customer 04452,Germany,Industrial
C04453,Customer 04453,France,Retail
C04454,Customer 04454,Italy,Wholesale
C04455,Customer 04455,Spain,Wholesale
C04456,Customer 04456,Brazil,Retail
C04457,Customer 04457,Spain,Retail
C04458,Customer 04458,Brazil,Wholesale
C04459,Customer 04459,Brazil,Retail
C04460,Customer 04460,Spain,Industrial
C04461,Customer 04461,Brazil,Retail
C04462,Customer 04462,France,Retail
C04463,Customer 04463,Spain,Wholesale
C04464,Customer 04464,Spain,Retail
C04465,Customer 04465,France,Retail
C04466,Customer 04466,Brazil,Wholesale
C04467,Customer 04467,Italy,Retail
C04468,Customer 04468,Netherlands,Retail
C04469,Customer 04469,Netherlands,Wholesale
C04470,Customer 04470,Italy,Wholesale
C04471,Customer 04471,France,Wholesale
C04472,Customer 04472,Netherlands,Retail
C04473,Customer 04473,France,Retail
C04474,Customer 04474,Brazil,Industrial
C04475,Customer 04475,Netherlands,Wholesale
C04476,Customer 04476,Germany,Retail
C04477,Customer 04477,Netherlands,Wholesale
C04478,Customer 04478,France,Retail
C04479,Customer 04479,Netherlands,Wholesale
C04480,Customer 04480,Spain,Wholesale
C04481,Customer 04481,France,Industrial
C04482,Customer 04482,Germany,Industrial
C04483,Customer 04483,Netherlands,Retail
C04484,Customer 04484,Brazil,Wholesale
C04485,Customer 04485,France,Retail
C04486,Customer 04486,France,Wholesale
C04487,Customer 04487,Spain,Wholesale
C04488,Customer 04488,Germany,Retail
C04489,Customer 04489,Spain,Retail
C04490,Customer 04490,France,Retail
C04491,Customer 04491,Germany,Retail
C04492,Customer 04492,Germany,Retail
C04493,Customer 04493,Italy,Industrial
C04494,Customer 04494,Germany,Retail
C04495,Customer 04495,Germany,Wholesale
C04496,Customer 04496,Spain,Wholesale
C04497,Customer 04497,Germany,Wholesale
C04498,Customer 04498,France,Retail
C04499,Customer 04499,Germany,Industrial
C04500,Customer 04500,France,Wholesale
C04501,Customer 04501,Italy,Wholesale
C04502,Customer 04502,Spain,Industrial
C04503,Customer 04503,Netherlands,Wholesale
C04504,Customer 04504,Italy,Retail
C04505,Customer 04505,Brazil,Industrial
C04506,Customer 04506,France,Retail
C04507,Customer 04507,Germany,Wholesale
C04508,Customer 04508,Spain,Retail
C04509,Customer 04509,Germany,Retail
C04510,Customer 04510,Netherlands,Retail
C04511,Customer 04511,Germany,Retail
C04512,Customer 04512,Spain,Industrial
C04513,Customer 04513,Brazil,Retail
C04514,Customer 04514,Netherlands,Wholesale
C04515,Customer 04515,Netherlands,Retail
C04516,Customer 04516,Italy,Industrial
C04517,Customer 04517,France,Retail
C04518,Customer 04518,Brazil,Retail
C04519,Customer 04519,Italy,Retail
C04520,Customer 04520,France,Wholesale
C04521,Customer 04521,Netherlands,Industrial
C04522,Customer 04522,Italy,Industrial
C04523,Customer 04523,Spain,Retail
C04524,Customer 04524,Netherlands,Retail
C04525,Customer 04525,Italy,Retail
C04526,Customer 04526,France,Retail
C04527,Customer 04527,Brazil,Wholesale
C04528,Customer 04528,Brazil,Retail
C04529,Customer 04529,France,Wholesale
C04530,Customer 04530,Spain,Industrial
C04531,Customer 04531,Brazil,Retail
C04532,Customer 04532,Brazil,Retail
C04533,Customer 04533,Italy,Retail
C04534,Customer 04534,Italy,Retail
C04535,Customer 04535,Brazil,Retail
C04536,Customer 04536,Spain,Wholesale
C04537,Customer 04537,Brazil,Retail
C04538,Customer 04538,Italy,Wholesale
C04539,Customer 04539,Netherlands,Industrial
C04540,Customer 04540,Netherlands,Industrial
C04541,Customer 04541,Spain,Wholesale
C04542,Customer 04542,Spain,Retail
C04543,Customer 04543,Netherlands,Retail
C04544,Customer 04544,Spain,Retail
C04545,Customer 04545,France,Industrial
C04546,Customer 04546,Italy,Industrial
C04547,Customer 04547,Spain,Retail
C04548,Customer 04548,Netherlands,Retail
C04549,Customer 04549,Spain,Retail
C04550,Customer 04550,Netherlands,Retail
C04551,Customer 04551,Brazil,Industrial
C04552,Customer 04552,Brazil,Retail
C04553,Customer 04553,Brazil,Retail
C04554,Customer 04554,Spain,Retail
C04555,Customer 04555,Italy,Retail
C04556,Customer 04556,Germany,Retail
C04557,Customer 04557,Brazil,Industrial
C04558,Customer 04558,Netherlands,Retail
C04559,Customer 04559,Italy,Wholesale
C04560,Customer 04560,Spain,Retail
C04561,Customer 04561,France,Retail
C04562,Customer 04562,France,Retail
C04563,Customer 04563,Brazil,Retail
C04564,Customer 04564,Germany,Retail
C04565,Customer 04565,Netherlands,Retail
C04566,Customer 04566,France,Wholesale
C04567,Customer 04567,Italy,Wholesale
C04568,Customer 04568,Italy,Industrial
C04569,Customer 04569,Germany,Retail
C04570,Customer 04570,Germany,Wholesale
C04571,Customer 04571,Italy,Wholesale
C04572,Customer 04572,Brazil,Retail
C04573,Customer 04573,France,Retail
C04574,Customer 04574,Netherlands,Retail
C04575,Customer 04575,Italy,Wholesale
C04576,Customer 04576,Italy,Retail
C04577,Customer 04577,Brazil,Retail
C04578,Customer 04578,Germany,Industrial
C04579,Customer 04579,Germany,Retail
C04580,Customer 04580,Germany,Industrial
C04581,Customer 04581,Germany,Wholesale
C04582,Customer 04582,Netherlands,Wholesale
C04583,Customer 04583,Brazil,Wholesale
C04584,Customer 04584,Italy,Retail
C04585,Customer 04585,Spain,Wholesale
C04586,Customer 04586,Spain,Wholesale
C04587,Customer 04587,Germany,Wholesale
C04588,Customer 04588,Germany,Retail
C04589,Customer 04589,Spain,Retail
C04590,Customer 04590,Germany,Retail
C04591,Customer 04591,Italy,Retail
C04592,Customer 04592,Brazil,Wholesale
C04593,Customer 04593,Brazil,Wholesale
C04594,Customer 04594,Italy,Wholesale
C04595,Customer 04595,Spain,Wholesale
C04596,Customer 04596,Brazil,Retail
C04597,Customer 04597,Netherlands,Retail
C04598,Customer 04598,Brazil,Retail
C04599,Customer 04599,Netherlands,Retail
C04600,Customer 04600,Italy,Retail
C04601,Customer 04601,Netherlands,Retail
C04602,Customer 04602,Netherlands,Retail
C04603,Customer 04603,Germany,Wholesale
C04604,Customer 04604,Italy,Retail
C04605,Customer 04605,Germany,Retail
C04606,Customer 04606,France,Retail
C04607,Customer 04607,Germany,Wholesale
C04608,Customer 04608,France,Wholesale
C04609,Customer 04609,Netherlands,Retail
C04610,Customer 04610,France,Retail
C04611,Customer 04611,Brazil,Industrial
C04612,Customer 04612,Germany,Wholesale
C04613,Customer 04613,Italy,Wholesale
C04614,Customer 04614,Spain,Retail
C04615,Customer 04615,Spain,Wholesale
C04616,Customer 04616,France,Industrial
C04617,Customer 04617,Germany,Retail
C04618,Customer 04618,Spain,Wholesale
C04619,Customer 04619,Spain,Retail
C04620,Customer 04620,Netherlands,Wholesale
C04621,Customer 04621,Spain,Retail
C04622,Customer 04622,Netherlands,Retail
C04623,Customer 04623,Italy,Industrial
C04624,Customer 04624,Brazil,Industrial
C04625,Customer 04625,France,Retail
C04626,Customer 04626,France,Industrial
C04627,Customer 04627,Brazil,Retail
C04628,Customer 04628,Germany,Retail
C04629,Customer 04629,Italy,Industrial
C04630,Customer 04630,France,Retail
C04631,Customer 04631,Brazil,Retail
C04632,Customer 04632,Germany,Wholesale
C04633,Customer 04633,Germany,Retail
C04634,Customer 04634,Germany,Retail
C04635,Customer 04635,Brazil,Retail
C04636,Customer 04636,Italy,Wholesale
C04637,Customer 04637,Italy,Retail
C04638,Customer 04638,France,Retail
C04639,Customer 04639,Spain,Wholesale
C04640,Customer 04640,Netherlands,Retail
C04641,Customer 04641,Netherlands,Retail
C04642,Customer 04642,Brazil,Wholesale
C04643,Customer 04643,Netherlands,Wholesale
C04644,Customer 04644,Brazil,Retail
C04645,Customer 04645,Brazil,Industrial
C04646,Customer 04646,France,Wholesale
C04647,Customer 04647,Italy,Retail
C04648,Customer 04648,Brazil,Wholesale
C04649,Customer 04649,Germany,Wholesale
C04650,Customer 04650,Germany,Wholesale
C04651,Customer 04651,France,Wholesale
C04652,Customer 04652,Netherlands,Wholesale
C04653,Customer 04653,Germany,Industrial
C04654,Customer 04654,Germany,Wholesale
C04655,Customer 04655,Brazil,Wholesale
C04656,Customer 04656,Germany,Wholesale
C04657,Customer 04657,Brazil,Industrial
C04658,Customer 04658,Spain,Industrial
C04659,Customer 04659,France,Retail
C04660,Customer 04660,France,Retail
C04661,Customer 04661,Italy,Wholesale
C04662,Customer 04662,Spain,Retail
C04663,Customer 04663,Brazil,Wholesale
C04664,Customer 04664,France,Wholesale
C04665,Customer 04665,Germany,Industrial
C04666,Customer 04666,Italy,Retail
C04667,Customer 04667,Germany,Wholesale
C04668,Customer 04668,Brazil,Retail
C04669,Customer 04669,Italy,Retail
C04670,Customer 04670,France,Retail
C04671,Customer 04671,Brazil,Retail
C04672,Customer 04672,Italy,Retail
C04673,Customer 04673,Germany,Wholesale
C04674,Customer 04674,Netherlands,Wholesale
C04675,Customer 04675,Italy,Retail
C04676,Customer 04676,France,Retail
C04677,Customer 04677,Spain,Retail
C04678,Customer 04678,Spain,Industrial
C04679,Customer 04679,Spain,Industrial
C04680,Customer 04680,Brazil,Retail
C04681,Customer 04681,Germany,Retail
C04682,Customer 04682,Germany,Retail
C04683,Customer 04683,Italy,Wholesale
C04684,Customer 04684,Brazil,Retail
C04685,Customer 04685,Spain,Retail
C04686,Customer 04686,Italy,Retail
C04687,Customer 04687,Netherlands,Retail
C04688,Customer 04688,Germany,Retail
C04689,Customer 04689,Brazil,Retail
C04690,Customer 04690,Italy,Wholesale
C04691,Customer 04691,Brazil,Retail
C04692,Customer 04692,Brazil,Retail
C04693,Customer 04693,Netherlands,Wholesale
C04694,Customer 04694,Netherlands,Retail
C04695,Customer 04695,Italy,Wholesale
C04696,Customer 04696,Netherlands,Industrial
C04697,Customer 04697,Brazil,Retail
C04698,Customer 04698,Brazil,Industrial
C04699,Customer 04699,Germany,Wholesale
C04700,Customer 04700,Brazil,Wholesale
C04701,Customer 04701,Netherlands,Retail
C04702,Customer 04702,Brazil,Retail
C04703,Customer 04703,Spain,Retail
C04704,Customer 04704,Netherlands,Industrial
C04705,Customer 04705,Italy,Wholesale
C04706,Customer 04706,Germany,Retail
C04707,Customer 04707,France,Retail
C04708,Customer 04708,Spain,Retail
C04709,Customer 04709,Italy,Retail
C04710,Customer 04710,France,Wholesale
C04711,Customer 04711,Germany,Retail
C04712,Customer 04712,Italy,Wholesale
C04713,Customer 04713,Netherlands,Wholesale
C04714,Customer 04714,France,Wholesale
C04715,Customer 04715,Brazil,Wholesale
C04716,Customer 04716,Spain,Retail
C04717,Customer 04717,Netherlands,Wholesale
C04718,Customer 04718,Netherlands,Wholesale
C04719,Customer 04719,France,Retail
C04720,Customer 04720,Brazil,Retail
C04721,Customer 04721,Spain,Retail
C04722,Customer 04722,Italy,Retail
C04723,Customer 04723,Netherlands,Retail
C04724,Customer 04724,Brazil,Retail
C04725,Customer 04725,Germany,Wholesale
C04726,Customer 04726,France,Retail
C04727,Customer 04727,Brazil,Retail
C04728,Customer 04728,Netherlands,Retail
C04729,Customer 04729,Brazil,Retail
C04730,Customer 04730,Spain,Industrial
C04731,Customer 04731,Netherlands,Retail
C04732,Customer 04732,Italy,Retail
C04733,Customer 04733,Italy,Retail
C04734,Customer 04734,Germany,Retail
C04735,Customer 04735,Italy,Wholesale
C04736,Customer 04736,France,Wholesale
C04737,Customer 04737,Brazil,Retail
C04738,Customer 04738,France,Wholesale
C04739,Customer 04739,France,Retail
C04740,Customer 04740,Spain,Wholesale
C04741,Customer 04741,Germany,Wholesale
C04742,Customer 04742,France,Retail
C04743,Customer 04743,France,Wholesale
C04744,Customer 04744,Germany,Wholesale
C04745,Customer 04745,Italy,Retail
C04746,Customer 04746,Germany,Industrial
C04747,Customer 04747,Italy,Industrial
C04748,Customer 04748,Germany,Retail
C04749,Customer 04749,Netherlands,Wholesale
C04750,Customer 04750,France,Wholesale
C04751,Customer 04751,Brazil,Retail
C04752,Customer 04752,Brazil,Retail
C04753,Customer 04753,Italy,Industrial
C04754,Customer 04754,Netherlands,Wholesale
C04755,Customer 04755,Germany,Retail
C04756,Customer 04756,Spain,Retail
C04757,Customer 04757,Spain,Retail
C04758,Customer 04758,Brazil,Industrial
C04759,Customer 04759,France,Wholesale
C04760,Customer 04760,Italy,Retail
C04761,Customer 04761,Netherlands,Industrial
C04762,Customer 04762,Netherlands,Wholesale
C04763,Customer 04763,Brazil,Retail
C04764,Customer 04764,Germany,Retail
C04765,Customer 04765,France,Wholesale
C04766,Customer 04766,Brazil,Retail
C04767,Customer 04767,Spain,Retail
C04768,Customer 04768,Brazil,Wholesale
C04769,Customer 04769,Brazil,Industrial
C04770,Customer 04770,Brazil,Retail
C04771,Customer 04771,Germany,Industrial
C04772,Customer 04772,Italy,Industrial
C04773,Customer 04773,Germany,Retail
C04774,Customer 04774,Netherlands,Retail
C04775,Customer 04775,Germany,Wholesale
C04776,Customer 04776,Brazil,Wholesale
C04777,Customer 04777,France,Retail
C04778,Customer 04778,Italy,Wholesale
C04779,Customer 04779,Brazil,Wholesale
C04780,Customer 04780,Brazil,Wholesale
C04781,Customer 04781,Netherlands,Wholesale
C04782,Customer 04782,Spain,Retail
C04783,Customer 04783,France,Retail
C04784,Customer 04784,Italy,Retail
C04785,Customer 04785,Netherlands,Industrial
C04786,Customer 04786,France,Industrial
C04787,Customer 04787,Spain,Wholesale
C04788,Customer 04788,Brazil,Retail
C04789,Customer 04789,Germany,Wholesale
C04790,Customer 04790,Spain,Retail
C04791,Customer 04791,Germany,Retail
C04792,Customer 04792,Netherlands,Retail
C04793,Customer 04793,Netherlands,Wholesale
C04794,Customer 04794,Germany,Retail
C04795,Customer 04795,France,Wholesale
C04796,Customer 04796,Germany,Industrial
C04797,Customer 04797,Spain,Wholesale
C04798,Customer 04798,Brazil,Retail
C04799,Customer 04799,France,Industrial
C04800,Customer 04800,Spain,Wholesale
C04801,Customer 04801,Spain,Retail
C04802,Customer 04802,Spain,Wholesale
C04803,Customer 04803,Germany,Industrial
C04804,Customer 04804,Italy,Retail
C04805,Customer 04805,Italy,Retail
C04806,Customer 04806,Italy,Retail
C04807,Customer 04807,France,Retail
C04808,Customer 04808,Netherlands,Wholesale
C04809,Customer 04809,France,Retail
C04810,Customer 04810,Italy,Retail
C04811,Customer 04811,Germany,Retail
C04812,Customer 04812,Germany,Retail
C04813,Customer 04813,Spain,Retail
C04814,Customer 04814,Spain,Wholesale
C04815,Customer 04815,Italy,Retail
C04816,Customer 04816,Germany,Retail
C04817,Customer 04817,Netherlands,Industrial
C04818,Customer 04818,Germany,Industrial
C04819,Customer 04819,Spain,Retail
C04820,Customer 04820,Netherlands,Retail
C04821,Customer 04821,Spain,Retail
C04822,Customer 04822,Italy,Retail
C04823,Customer 04823,Netherlands,Retail
C04824,Customer 04824,Netherlands,Industrial
C04825,Customer 04825,France,Wholesale
C04826,Customer 04826,France,Retail
C04827,Customer 04827,Germany,Industrial
C04828,Customer 04828,Spain,Retail
C04829,Customer 04829,Netherlands,Retail
C04830,Customer 04830,France,Retail
C04831,Customer 04831,France,Retail
C04832,Customer 04832,Brazil,Industrial
C04833,Customer 04833,France,Retail
C04834,Customer 04834,Germany,Wholesale
C04835,Customer 04835,Netherlands,Retail
C04836,Customer 04836,Spain,Industrial
C04837,Customer 04837,Brazil,Wholesale
C04838,Customer 04838,Brazil,Retail
C04839,Customer 04839,Netherlands,Retail
C04840,Customer 04840,Netherlands,Industrial
C04841,Customer 04841,Italy,Retail
C04842,Customer 04842,Brazil,Retail
C04843,Customer 04843,Brazil,Industrial
C04844,Customer 04844,Germany,Retail
C04845,Customer 04845,Italy,Retail
C04846,Customer 04846,Italy,Retail
C04847,Customer 04847,Netherlands,Retail
C04848,Customer 04848,Brazil,Retail
C04849,Customer 04849,Brazil,Retail
C04850,Customer 04850,Netherlands,Retail
C04851,Customer 04851,Netherlands,Retail
C04852,Customer 04852,Italy,Retail
C04853,Customer 04853,Brazil,Industrial
C04854,Customer 04854,Brazil,Wholesale
C04855,Customer 04855,Brazil,Retail
C04856,Customer 04856,Italy,Retail
C04857,Customer 04857,Netherlands,Wholesale
C04858,Customer 04858,Spain,Retail
C04859,Customer 04859,Germany,Retail
C04860,Customer 04860,Italy,Wholesale
C04861,Customer 04861,Brazil,Retail
C04862,Customer 04862,Italy,Wholesale
C04863,Customer 04863,Netherlands,Industrial
C04864,Customer 04864,Italy,Wholesale
C04865,Customer 04865,Netherlands,Retail
C04866,Customer 04866,Spain,Retail
C04867,Customer 04867,France,Retail
C04868,Customer 04868,Germany,Wholesale
C04869,Customer 04869,Netherlands,Industrial
C04870,Customer 04870,Italy,Industrial
C04871,Customer 04871,Germany,Retail
C04872,Customer 04872,Netherlands,Wholesale
C04873,Customer 04873,Brazil,Retail
C04874,Customer 04874,Spain,Wholesale
C04875,Customer 04875,Germany,Retail
C04876,Customer 04876,Spain,Retail
C04877,Customer 04877,France,Retail
C04878,Customer 04878,France,Industrial
C04879,Customer 04879,Italy,Retail
C04880,Customer 04880,Italy,Retail
C04881,Customer 04881,France,Retail
C04882,Customer 04882,Netherlands,Retail
C04883,Customer 04883,France,Industrial
C04884,Customer 04884,Brazil,Retail
C04885,Customer 04885,Brazil,Retail
C04886,Customer 04886,Germany,Wholesale
C04887,Customer 04887,Italy,Retail
C04888,Customer 04888,Spain,Retail
C04889,Customer 04889,France,Retail
C04890,Customer 04890,France,Retail
C04891,Customer 04891,Netherlands,Retail
C04892,Customer 04892,Spain,Retail
C04893,Customer 04893,Brazil,Retail
C04894,Customer 04894,Brazil,Wholesale
C04895,Customer 04895,France,Industrial
C04896,Customer 04896,France,Industrial
C04897,Customer 04897,Netherlands,Retail
C04898,Customer 04898,Spain,Retail
C04899,Customer 04899,Italy,Industrial
C04900,Customer 04900,Spain,Wholesale
C04901,Customer 04901,France,Retail
C04902,Customer 04902,Spain,Retail
C04903,Customer 04903,Spain,Retail
C04904,Customer 04904,Italy,Retail
C04905,Customer 04905,Germany,Retail
C04906,Customer 04906,Spain,Retail
C04907,Customer 04907,Germany,Industrial
C04908,Customer 04908,Italy,Wholesale
C04909,Customer 04909,Italy,Wholesale
C04910,Customer 04910,Spain,Retail
C04911,Customer 04911,Netherlands,Wholesale
C04912,Customer 04912,Spain,Wholesale
C04913,Customer 04913,Brazil,Retail
C04914,Customer 04914,Spain,Wholesale
C04915,Customer 04915,Italy,Wholesale
C04916,Customer 04916,Brazil,Wholesale
C04917,Customer 04917,Brazil,Retail
C04918,Customer 04918,Germany,Industrial
C04919,Customer 04919,Netherlands,Retail
C04920,Customer 04920,Spain,Retail
C04921,Customer 04921,Netherlands,Retail
C04922,Customer 04922,Netherlands,Retail
C04923,Customer 04923,Spain,Retail
C04924,Customer 04924,Italy,Retail
C04925,Customer 04925,Germany,Wholesale
C04926,Customer 04926,Brazil,Retail
C04927,Customer 04927,France,Industrial
