delivery_id,order_id,promised_delivery_date,actual_delivery_date,transport_cost,delivery_status
D0073765,O0073765,2025-02-14,2025-02-15,87.35,In Transit
D0073766,O0073766,2025-11-11,2025-11-11,25.73,Delivered
D0073767,O0073767,2025-03-30,2025-04-05,33.65,Delivered
D0073768,O0073768,2025-02-06,2025-01-31,57.86,In Transit
D0073769,O0073769,2025-10-04,2025-10-09,318.64,In Transit
D0073770,O0073770,2026-01-08,2026-01-01,27.47,Delivered
D0073771,O0073771,2025-05-18,2025-05-16,97.8,Delivered
D0073772,O0073772,2025-05-28,2025-05-29,53.19,Delivered
D0073773,O0073773,2025-09-02,2025-08-31,76.25,In Transit
D0073774,O0073774,2025-02-19,2025-02-23,124.52,Delivered
D0073775,O0073775,2025-03-25,2025-04-01,54.85,In Transit
D0073776,O0073776,2025-11-18,2025-11-26,66.18,Delivered
D0073777,O0073777,2025-10-14,2025-10-07,54.73,Delivered
D0073778,O0073778,2025-03-01,2025-03-05,39.46,Delivered
D0073779,O0073779,2025-09-07,2025-09-12,35.73,Cancelled
D0073780,O0073780,2025-12-21,2025-12-28,94.13,Delivered
D0073781,O0073781,2025-03-29,2025-03-31,242.52,Delivered
D0073782,O0073782,2025-03-24,2025-03-21,156.39,Delivered
D0073783,O0073783,2025-12-13,2025-12-15,92.88,Delivered
D0073784,O0073784,2025-12-27,2025-12-25,39.6,Delivered
D0073785,O0073785,2025-07-19,2025-07-16,355.46,Delivered
D0073786,O0073786,2025-06-27,2025-06-30,45.96,Delivered
D0073787,O0073787,2025-04-01,2025-03-24,41.97,Delivered
D0073788,O0073788,2025-01-26,2025-02-05,58.94,Delivered
D0073789,O0073789,2025-07-29,2025-08-03,51.13,In Transit
D0073790,O0073790,2025-03-05,2025-03-12,91.53,Delivered
D0073791,O0073791,2025-06-09,2025-06-09,107.47,Delivered
D0073792,O0073792,2025-12-13,2025-12-12,55.06,In Transit
D0073793,O0073793,2025-12-11,2025-12-15,73.58,In Transit
D0073794,O0073794,2025-06-22,2025-06-30,143.66,Delivered
D0073795,O0073795,2025-04-27,2025-05-04,32.35,Delivered
D0073796,O0073796,2025-12-31,2025-12-26,58.37,In Transit
D0073797,O0073797,2025-11-26,2025-11-23,119.42,Delivered
D0073798,O0073798,2025-08-17,2025-08-24,117.3,Delivered
D0073799,O0073799,2025-10-05,2025-10-04,56.3,In Transit
D0073800,O0073800,2025-06-15,2025-06-21,44.85,Delivered
D0073801,O0073801,2025-09-10,2025-09-09,85.83,In Transit
D0073802,O0073802,2025-07-26,2025-08-04,34.67,Delivered
D0073803,O0073803,2025-03-14,2025-03-18,23.17,Delivered
D0073804,O0073804,2025-01-29,2025-02-02,171.63,Delivered
D0073805,O0073805,2025-02-06,2025-02-05,63.24,In Transit
D0073806,O0073806,2025-10-28,2025-10-20,49.01,In Transit
D0073807,O0073807,2025-11-17,2025-11-23,328.95,In Transit
D0073808,O0073808,2025-07-16,2025-07-16,41.35,Delivered
D0073809,O0073809,2025-08-06,2025-08-09,103.91,Delivered
D0073810,O0073810,2025-12-10,2025-12-15,24.11,Delivered
D0073811,O0073811,2025-12-28,2025-12-20,115.11,Cancelled
D0073812,O0073812,2025-09-23,2025-09-20,92.43,Delivered
D0073813,O0073813,2025-07-18,2025-07-20,107.87,Delivered
D0073814,O0073814,2025-06-18,2025-06-20,43.71,Delivered
D0073815,O0073815,2025-08-09,2025-08-10,95.72,Cancelled
D0073816,O0073816,2025-10-07,2025-10-13,30.22,Cancelled
D0073817,O0073817,2026-01-04,2026-01-13,48.87,Delivered
D0073818,O0073818,2025-09-04,2025-09-15,204.51,Delivered
D0073819,O0073819,2025-09-23,2025-09-26,93.5,Delivered
D0073820,O0073820,2025-01-17,2025-01-16,105.33,Delivered
D0073821,O0073821,2025-05-22,2025-05-25,23.97,Delivered
D0073822,O0073822,2025-04-19,2025-04-19,41.69,Delivered
D0073823,O0073823,2025-11-02,2025-11-01,38.93,Delivered
D0073824,O0073824,2025-04-08,2025-04-03,45.5,In Transit
D0073825,O0073825,2025-04-22,2025-04-28,36.79,Delivered
D0073826,O0073826,2025-08-31,2025-09-08,141.29,Delivered
D0073827,O0073827,2025-07-18,2025-07-19,145.1,Delivered
D0073828,O0073828,2025-06-05,2025-06-04,76.07,Delivered
D0073829,O0073829,2025-04-04,2025-04-05,224.48,Delivered
D0073830,O0073830,2025-11-30,2025-11-30,65.97,Delivered
D0073831,O0073831,2026-01-02,2026-01-06,49.48,Delivered
D0073832,O0073832,2025-01-28,2025-02-07,244.96,Delivered
D0073833,O0073833,2025-12-17,2025-12-22,41.91,Delivered
D0073834,O0073834,2025-11-07,2025-11-10,340.61,Delivered
D0073835,O0073835,2025-11-23,2025-11-26,121.43,Delivered
D0073836,O0073836,2025-06-13,2025-06-20,58.16,Delivered
D0073837,O0073837,2025-06-04,2025-06-11,,In Transit
D0073838,O0073838,2025-08-21,2025-08-23,31.13,Delivered
D0073839,O0073839,2025-09-28,2025-09-30,33.3,Delivered
D0073840,O0073840,2025-12-16,2025-12-11,542.73,In Transit
D0073841,O0073841,2025-04-13,2025-04-09,109.24,Delivered
D0073842,O0073842,2025-12-26,2025-12-28,51.13,Delivered
D0073843,O0073843,2025-05-31,2025-05-27,126.7,In Transit
D0073844,O0073844,2025-09-10,2025-09-03,93.63,In Transit
D0073845,O0073845,2025-10-30,2025-11-02,32.65,Delivered
D0073846,O0073846,2025-09-05,2025-09-04,37.28,Delivered
D0073847,O0073847,2025-01-27,2025-02-03,53.17,Delivered
D0073848,O0073848,2025-11-24,2025-11-19,28.9,Delivered
D0073849,O0073849,2025-01-25,2025-01-28,310.7,Delivered
D0073850,O0073850,2025-07-22,2025-07-29,43.52,Delivered
D0073851,O0073851,2025-09-02,2025-08-31,89.51,Delivered
D0073852,O0073852,2025-04-06,2025-04-10,35.83,Delivered
D0073853,O0073853,2025-10-18,2025-10-25,63.6,Delivered
D0073854,O0073854,2025-08-10,2025-08-14,81.88,Delivered
D0073855,O0073855,2025-05-27,2025-05-21,82.63,Delivered
D0073856,O0073856,2025-03-07,2025-03-01,43.59,Delivered
D0073857,O0073857,2025-09-14,2025-09-09,20.97,Delivered
D0073858,O0073858,2025-02-09,2025-02-16,31.08,Delivered
D0073859,O0073859,2025-12-03,2025-11-29,45.69,Delivered
D0073860,O0073860,2025-02-20,2025-02-20,34.76,Delivered
D0073861,O0073861,2025-02-10,2025-02-18,53.94,In Transit
D0073862,O0073862,2025-03-22,2025-03-18,108.61,Delivered
D0073863,O0073863,2025-11-10,2025-11-01,52.86,Delivered
D0073864,O0073864,2025-11-14,2025-11-10,66.96,Delivered
D0073865,O0073865,2025-08-06,2025-08-12,88.55,Delivered
D0073866,O0073866,2025-10-22,2025-10-19,42.73,Delivered
D0073867,O0073867,2025-06-13,2025-06-06,110.64,In Transit
D0073868,O0073868,2026-01-09,2026-01-04,62.25,In Transit
D0073869,O0073869,2025-01-26,2025-01-30,73.85,Delivered
D0073870,O0073870,2025-08-21,2025-08-13,44.6,In Transit
D0073871,O0073871,2025-05-26,2025-05-30,80.83,Delivered
D0073872,O0073872,2025-05-20,2025-05-16,49.45,Delivered
D0073873,O0073873,2025-10-21,2025-10-23,86.62,Delivered
D0073874,O0073874,2025-10-15,2025-10-18,111.63,Delivered
D0073875,O0073875,2025-07-23,2025-07-31,113.79,Delivered
D0073876,O0073876,2025-11-19,2025-11-30,45.5,Delivered
D0073877,O0073877,2025-03-15,2025-03-16,61.34,Delivered
D0073878,O0073878,2025-02-01,2025-02-04,101.43,Delivered
D0073879,O0073879,2025-04-03,2025-04-09,87.49,Delivered
D0073880,O0073880,2025-02-13,2025-02-06,49.94,Delivered
D0073881,O0073881,2025-11-14,2025-11-21,46.54,Delivered
D0073882,O0073882,2025-07-13,2025-07-22,58.88,Delivered
D0073883,O0073883,2025-06-12,2025-06-10,277.5,Delivered
D0073884,O0073884,2025-07-06,2025-07-03,70.76,Delivered
D0073885,O0073885,2025-02-09,2025-02-18,53.09,Delivered
D0073886,O0073886,2025-09-02,2025-09-08,135.81,In Transit
D0073887,O0073887,2025-12-31,2025-12-27,122.86,In Transit
D0073888,O0073888,2025-03-03,2025-03-04,23.46,Delivered
D0073889,O0073889,2025-04-13,2025-04-16,236.22,Delivered
D0073890,O0073890,2025-10-17,2025-10-23,27.19,In Transit
D0073891,O0073891,2025-10-24,2025-10-19,45.37,Delivered
D0073892,O0073892,2025-04-17,2025-04-24,32.2,Delivered
D0073893,O0073893,2025-01-14,2025-01-18,120.9,In Transit
D0073894,O0073894,2025-09-25,2025-09-30,31.87,Delivered
D0073895,O0073895,2025-04-11,2025-04-07,71.19,Delivered
D0073896,O0073896,2025-11-01,2025-11-02,88.49,In Transit
D0073897,O0073897,2025-05-08,2025-05-06,56.42,Delivered
D0073898,O0073898,2026-01-01,2025-12-29,30.85,Delivered
D0073899,O0073899,2025-11-17,2025-11-16,126.59,In Transit
D0073900,O0073900,2025-02-04,2025-02-08,52.55,Delivered
D0073901,O0073901,2025-10-05,2025-10-03,84.02,Delivered
D0073902,O0073902,2025-09-26,2025-10-03,37.3,Delivered
D0073903,O0073903,2025-05-03,2025-04-24,61.28,Cancelled
D0073904,O0073904,2025-12-09,2025-12-14,107.26,In Transit
D0073905,O0073905,2025-10-19,2025-10-27,32.28,Delivered
D0073906,O0073906,2025-04-15,2025-04-22,27.75,Delivered
D0073907,O0073907,2025-10-29,2025-10-30,26.42,Delivered
D0073908,O0073908,2025-09-27,2025-09-23,35.85,Cancelled
D0073909,O0073909,2025-07-13,2025-07-21,124.34,In Transit
D0073910,O0073910,2025-11-25,2025-12-06,98.53,Cancelled
D0073911,O0073911,2025-07-10,2025-07-06,46.35,Delivered
D0073912,O0073912,2025-04-19,2025-04-16,167.28,In Transit
D0073913,O0073913,2025-07-09,2025-07-13,82.39,Delivered
D0073914,O0073914,2025-07-04,2025-07-08,27.02,In Transit
D0073915,O0073915,2025-03-07,2025-03-09,71.0,Delivered
D0073916,O0073916,2025-08-08,2025-08-01,50.27,In Transit
D0073917,O0073917,2025-10-27,2025-11-05,22.81,Delivered
D0073918,O0073918,2025-11-20,2025-11-22,55.18,Delivered
D0073919,O0073919,2025-09-22,2025-09-28,44.12,In Transit
D0073920,O0073920,2025-07-02,2025-07-11,606.55,Delivered
D0073921,O0073921,2025-11-11,2025-11-10,88.87,Delivered
D0073922,O0073922,2025-12-09,2025-12-09,134.6,Delivered
D0073923,O0073923,2025-11-01,2025-10-26,56.74,In Transit
D0073924,O0073924,2025-10-25,2025-10-26,48.83,Delivered
D0073925,O0073925,2025-10-21,2025-10-18,49.07,Delivered
D0073926,O0073926,2025-07-08,2025-07-05,34.78,Delivered
D0073927,O0073927,2025-10-18,2025-10-16,81.85,Delivered
D0073928,O0073928,2025-05-28,2025-05-26,53.71,Delivered
D0073929,O0073929,2025-12-15,2025-12-20,85.92,In Transit
D0073930,O0073930,2025-11-26,2025-12-03,46.34,Delivered
D0073931,O0073931,2025-08-17,2025-08-24,47.41,Delivered
D0073932,O0073932,2025-09-28,2025-09-23,66.2,Delivered
D0073933,O0073933,2025-11-06,2025-11-01,72.8,Delivered
D0073934,O0073934,2025-08-08,2025-08-01,94.83,Delivered
D0073935,O0073935,2025-10-26,2025-10-23,219.06,Delivered
D0073936,O0073936,2025-10-03,2025-09-30,48.03,Delivered
D0073937,O0073937,2025-04-19,2025-04-23,46.22,In Transit
D0073938,O0073938,2025-03-07,2025-03-07,58.0,Delivered
D0073939,O0073939,2025-07-31,2025-07-27,40.78,Delivered
D0073940,O0073940,2025-01-06,2025-01-16,120.91,Delivered
D0073941,O0073941,2025-10-02,2025-10-06,152.4,Delivered
D0073942,O0073942,2025-09-15,2025-09-13,37.59,Delivered
D0073943,O0073943,2025-02-12,2025-02-15,45.12,Delivered
D0073944,O0073944,2025-05-04,2025-04-27,109.87,Delivered
D0073945,O0073945,2025-07-21,2025-07-26,54.07,Delivered
D0073946,O0073946,2025-10-02,2025-09-24,121.94,Delivered
D0073947,O0073947,2025-01-12,2025-01-16,40.09,Delivered
D0073948,O0073948,2025-07-28,2025-08-06,116.45,In Transit
D0073949,O0073949,2025-04-06,2025-04-04,88.86,Delivered
D0073950,O0073950,2025-06-04,2025-05-30,105.24,Delivered
D0073951,O0073951,2025-07-06,2025-07-07,48.9,In Transit
D0073952,O0073952,2025-03-18,2025-03-22,112.88,Cancelled
D0073953,O0073953,2025-05-03,2025-04-30,43.12,Delivered
D0073954,O0073954,2025-06-10,2025-06-04,40.5,Delivered
D0073955,O0073955,2025-10-15,2025-10-17,135.21,Delivered
D0073956,O0073956,2025-04-21,2025-04-21,33.82,Delivered
D0073957,O0073957,2025-08-27,2025-08-26,114.48,Delivered
D0073958,O0073958,2025-05-20,2025-05-25,35.94,Delivered
D0073959,O0073959,2025-04-11,2025-04-20,103.03,Cancelled
D0073960,O0073960,2025-02-17,2025-02-22,108.98,Delivered
D0073961,O0073961,2025-01-11,2025-01-18,30.77,Delivered
D0073962,O0073962,2025-05-14,2025-05-16,68.41,Delivered
D0073963,O0073963,2025-04-07,2025-04-08,92.51,Delivered
D0073964,O0073964,2025-10-06,2025-10-16,131.01,Delivered
D0073965,O0073965,2025-07-17,2025-07-17,42.62,Delivered
D0073966,O0073966,2025-01-31,2025-02-05,101.21,Delivered
D0073967,O0073967,2025-10-11,2025-10-19,94.97,Delivered
D0073968,O0073968,2025-06-01,2025-06-03,109.91,Delivered
D0073969,O0073969,2025-08-15,2025-08-16,64.43,In Transit
D0073970,O0073970,2025-02-23,2025-02-16,44.68,In Transit
D0073971,O0073971,2025-01-29,2025-02-04,32.11,Delivered
D0073972,O0073972,2025-02-11,2025-02-20,85.41,Delivered
D0073973,O0073973,2025-06-25,2025-06-26,148.16,Delivered
D0073974,O0073974,2025-11-22,2025-11-30,36.62,Delivered
D0073975,O0073975,2025-12-23,2025-12-19,224.12,Cancelled
D0073976,O0073976,2025-10-25,2025-10-21,44.06,Delivered
D0073977,O0073977,2025-12-06,2025-12-09,97.36,Delivered
D0073978,O0073978,2025-10-11,2025-10-09,59.95,Delivered
D0073979,O0073979,2025-10-06,2025-10-02,86.84,In Transit
D0073980,O0073980,2025-06-06,2025-06-18,32.55,Delivered
D0073981,O0073981,2025-04-18,2025-04-18,74.93,Delivered
D0073982,O0073982,2025-08-28,2025-09-01,67.71,Delivered
D0073983,O0073983,2025-01-12,2025-01-17,93.39,Delivered
D0073984,O0073984,2025-03-12,2025-03-19,78.04,In Transit
D0073985,O0073985,2025-06-19,2025-06-30,42.1,Delivered
D0073986,O0073986,2025-08-24,2025-08-27,69.05,Delivered
D0073987,O0073987,2025-05-25,2025-05-27,48.25,In Transit
D0073988,O0073988,2025-10-13,2025-10-11,49.11,Delivered
D0073989,O0073989,2025-09-08,2025-09-09,77.7,Delivered
D0073990,O0073990,2025-04-12,2025-04-14,28.26,Delivered
D0073991,O0073991,2025-01-30,2025-02-09,45.9,Delivered
D0073992,O0073992,2025-04-19,2025-04-24,23.58,Delivered
D0073993,O0073993,2025-12-10,2025-12-07,170.6,Delivered
D0073994,O0073994,2025-03-31,2025-04-03,24.85,Delivered
D0073995,O0073995,2025-09-29,2025-10-01,195.07,Delivered
D0073996,O0073996,2025-09-18,2025-09-10,75.44,Delivered
D0073997,O0073997,2025-12-27,2025-12-24,34.44,Delivered
D0073998,O0073998,2025-12-08,2025-12-18,27.52,Delivered
D0073999,O0073999,2025-11-15,2025-11-16,84.77,Delivered
D0074000,O0074000,2025-04-27,2025-05-04,26.58,Delivered
D0074001,O0074001,2025-06-14,2025-06-11,33.56,Delivered
D0074002,O0074002,2025-07-06,2025-07-05,84.05,Cancelled
D0074003,O0074003,2025-09-08,2025-09-12,174.56,Delivered
D0074004,O0074004,2025-03-02,2025-02-24,78.97,Delivered
D0074005,O0074005,2025-11-09,2025-11-19,90.6,Delivered
D0074006,O0074006,2025-08-28,2025-08-31,34.25,Delivered
D0074007,O0074007,2025-03-22,2025-03-31,128.35,Delivered
D0074008,O0074008,2025-01-23,2025-01-25,127.3,Delivered
D0074009,O0074009,2025-01-12,2025-01-11,32.83,Delivered
D0074010,O0074010,2025-05-17,2025-05-17,66.09,Delivered
D0074011,O0074011,2025-04-28,2025-05-07,136.19,Delivered
D0074012,O0074012,2025-03-05,2025-02-28,49.92,Delivered
D0074013,O0074013,2025-06-12,2025-06-14,91.25,Delivered
D0074014,O0074014,2025-01-19,2025-01-15,45.48,Delivered
D0074015,O0074015,2025-08-19,2025-08-24,71.63,Delivered
D0074016,O0074016,2025-06-16,2025-06-16,38.21,In Transit
D0074017,O0074017,2025-04-11,2025-04-13,77.41,In Transit
D0074018,O0074018,2025-06-27,2025-06-19,92.96,Delivered
D0074019,O0074019,2025-06-17,2025-06-19,79.22,Delivered
D0074020,O0074020,2025-11-09,2025-11-08,87.03,Cancelled
D0074021,O0074021,2025-09-01,2025-09-01,50.75,Delivered
D0074022,O0074022,2025-04-01,2025-04-09,69.13,Delivered
D0074023,O0074023,2025-11-05,2025-11-02,56.98,In Transit
D0074024,O0074024,2025-05-06,2025-05-16,48.06,Delivered
D0074025,O0074025,2025-04-03,2025-03-28,44.9,Delivered
D0074026,O0074026,2025-09-30,2025-09-26,70.3,Delivered
D0074027,O0074027,2025-10-28,2025-10-25,84.77,Cancelled
D0074028,O0074028,2025-01-07,2025-01-10,206.9,In Transit
D0074029,O0074029,2025-12-13,2025-12-23,39.07,Delivered
D0074030,O0074030,2025-08-27,2025-08-23,87.79,In Transit
D0074031,O0074031,2025-06-06,2025-06-02,28.97,Delivered
D0074032,O0074032,2025-10-11,2025-10-14,61.82,Delivered
D0074033,O0074033,2025-07-24,2025-07-28,192.42,Delivered
D0074034,O0074034,2025-12-21,2025-12-18,81.06,Delivered
D0074035,O0074035,2025-01-13,2025-01-07,78.28,In Transit
D0074036,O0074036,2025-07-23,2025-07-16,40.12,Delivered
D0074037,O0074037,2025-09-21,2025-09-19,69.72,Delivered
D0074038,O0074038,2025-01-16,2025-01-15,55.18,Delivered
D0074039,O0074039,2025-11-19,2025-11-25,80.64,Delivered
D0074040,O0074040,2025-05-18,2025-05-15,70.93,Delivered
D0074041,O0074041,2025-01-15,2025-01-17,31.11,Delivered
D0074042,O0074042,2025-05-26,2025-06-04,61.29,Delivered
D0074043,O0074043,2025-11-09,2025-11-17,46.78,Delivered
D0074044,O0074044,2025-12-20,2025-12-27,28.88,Delivered
D0074045,O0074045,2025-02-28,2025-02-26,234.31,Delivered
D0074046,O0074046,2025-05-31,2025-05-30,32.88,Delivered
D0074047,O0074047,2025-11-07,2025-11-11,244.9,Delivered
D0074048,O0074048,2025-01-18,2025-01-11,87.65,Delivered
D0074049,O0074049,2025-07-27,2025-07-24,114.03,Delivered
D0074050,O0074050,2025-07-24,2025-07-25,148.51,In Transit
D0074051,O0074051,2025-05-23,2025-05-28,62.13,Delivered
D0074052,O0074052,2025-05-02,2025-05-10,34.61,Delivered
D0074053,O0074053,2025-12-18,2025-12-24,32.9,Delivered
D0074054,O0074054,2025-05-20,2025-05-16,37.75,Delivered
D0074055,O0074055,2025-08-17,2025-08-21,113.49,In Transit
D0074056,O0074056,2025-10-10,2025-10-06,53.16,Delivered
D0074057,O0074057,2025-01-20,2025-01-22,95.14,In Transit
D0074058,O0074058,2025-11-04,2025-11-07,46.02,Delivered
D0074059,O0074059,2025-10-13,2025-10-21,133.96,Delivered
D0074060,O0074060,2025-03-22,2025-03-13,332.67,In Transit
D0074061,O0074061,2025-03-11,2025-03-23,50.02,Delivered
D0074062,O0074062,2025-08-02,2025-07-30,98.11,Delivered
D0074063,O0074063,2025-12-09,2025-12-05,39.82,Delivered
D0074064,O0074064,2025-12-01,2025-12-02,65.4,Delivered
D0074065,O0074065,2025-03-08,2025-03-15,39.5,Delivered
D0074066,O0074066,2025-08-11,2025-08-20,37.35,Delivered
D0074067,O0074067,2025-07-01,2025-07-04,55.96,Delivered
D0074068,O0074068,2025-09-18,2025-09-12,37.75,In Transit
D0074069,O0074069,2025-07-14,2025-07-12,39.47,Delivered
D0074070,O0074070,2025-08-02,2025-08-10,69.77,Delivered
D0074071,O0074071,2025-07-30,2025-08-07,43.52,Delivered
D0074072,O0074072,2025-01-11,2025-01-12,29.71,Delivered
D0074073,O0074073,2025-07-24,2025-07-24,21.81,Delivered
D0074074,O0074074,2025-03-06,2025-03-08,272.38,In Transit
D0074075,O0074075,2025-06-18,2025-06-21,128.16,Delivered
D0074076,O0074076,2025-07-22,2025-08-01,98.34,Delivered
D0074077,O0074077,2025-09-24,2025-09-27,89.49,Cancelled
D0074078,O0074078,2025-11-14,2025-11-10,33.33,In Transit
D0074079,O0074079,2025-03-02,2025-03-05,88.36,Delivered
D0074080,O0074080,2025-08-08,2025-08-16,163.74,Delivered
D0074081,O0074081,2025-10-20,2025-10-30,65.42,Delivered
D0074082,O0074082,2025-05-05,2025-05-13,185.48,Delivered
D0074083,O0074083,2025-01-23,2025-01-25,219.85,Delivered
D0074084,O0074084,2025-12-15,2025-12-11,90.72,In Transit
D0074085,O0074085,2025-11-11,2025-11-07,139.6,Delivered
D0074086,O0074086,2025-09-23,2025-09-19,40.33,Delivered
D0074087,O0074087,2025-10-07,2025-10-05,32.19,Delivered
D0074088,O0074088,2025-04-24,2025-04-25,78.5,Delivered
D0074089,O0074089,2025-10-23,2025-10-30,85.83,Delivered
D0074090,O0074090,2026-01-07,2026-01-10,56.65,Delivered
D0074091,O0074091,2025-04-22,2025-05-04,60.06,Delivered
D0074092,O0074092,2025-06-30,2025-06-28,27.98,In Transit
D0074093,O0074093,2025-11-14,2025-11-14,190.42,Delivered
D0074094,O0074094,2025-03-28,2025-04-03,81.79,Delivered
D0074095,O0074095,2025-09-17,2025-09-14,145.42,Delivered
D0074096,O0074096,2025-01-21,2025-01-18,105.11,Delivered
D0074097,O0074097,2025-12-26,2025-12-21,24.79,In Transit
D0074098,O0074098,2025-01-31,2025-02-04,151.44,Delivered
D0074099,O0074099,2025-01-15,2025-01-13,116.39,Delivered
D0074100,O0074100,2025-06-09,2025-06-04,21.88,Delivered
D0074101,O0074101,2025-10-25,2025-10-25,130.59,Delivered
D0074102,O0074102,2025-03-27,2025-04-01,112.43,Delivered
D0074103,O0074103,2025-08-20,2025-08-22,29.72,Delivered
D0074104,O0074104,2025-05-07,2025-05-19,98.27,In Transit
D0074105,O0074105,2026-01-03,2026-01-04,63.91,Delivered
D0074106,O0074106,2025-06-28,2025-06-29,38.65,Delivered
D0074107,O0074107,2025-06-17,2025-06-18,78.97,Cancelled
D0074108,O0074108,2025-01-12,2025-01-19,54.08,Delivered
D0074109,O0074109,2025-04-23,2025-04-17,30.09,Delivered
D0074110,O0074110,2025-01-10,2025-01-18,51.46,Delivered
D0074111,O0074111,2025-11-22,2025-11-21,72.34,Delivered
D0074112,O0074112,2025-06-27,2025-07-09,206.34,Delivered
D0074113,O0074113,2025-05-06,2025-05-04,60.42,Delivered
D0074114,O0074114,2025-04-10,2025-04-02,122.66,In Transit
D0074115,O0074115,2025-09-17,2025-09-17,64.1,Delivered
D0074116,O0074116,2025-08-26,2025-08-31,215.01,Delivered
D0074117,O0074117,2025-05-11,2025-05-17,108.03,Delivered
D0074118,O0074118,2025-04-18,2025-04-15,167.92,Delivered
D0074119,O0074119,2025-12-15,2025-12-18,118.57,In Transit
D0074120,O0074120,2025-01-29,2025-01-29,102.97,Delivered
D0074121,O0074121,2025-07-15,2025-07-23,59.68,Delivered
D0074122,O0074122,2025-12-28,2025-12-25,48.36,Delivered
D0074123,O0074123,2025-05-06,2025-05-02,295.13,Delivered
D0074124,O0074124,2025-01-25,2025-01-26,28.71,Delivered
D0074125,O0074125,2025-10-31,2025-11-07,121.42,Delivered
D0074126,O0074126,2025-12-05,2025-12-10,28.24,Delivered
D0074127,O0074127,2025-01-29,2025-02-01,211.81,In Transit
D0074128,O0074128,2025-05-25,2025-05-30,52.66,Delivered
D0074129,O0074129,2025-02-08,2025-02-10,31.07,Delivered
D0074130,O0074130,2025-12-04,2025-12-06,87.69,Delivered
D0074131,O0074131,2025-11-06,2025-11-09,57.86,Delivered
D0074132,O0074132,2025-11-01,2025-11-07,74.42,Delivered
D0074133,O0074133,2025-05-06,2025-05-10,41.97,Delivered
D0074134,O0074134,2025-09-27,2025-09-29,146.52,Delivered
D0074135,O0074135,2025-03-09,2025-03-17,24.89,Cancelled
D0074136,O0074136,2025-03-02,2025-03-03,250.51,Delivered
D0074137,O0074137,2025-08-06,2025-08-08,98.54,Delivered
D0074138,O0074138,2025-12-25,2025-12-25,50.27,Delivered
D0074139,O0074139,2025-04-06,2025-04-17,43.55,In Transit
D0074140,O0074140,2025-06-30,2025-06-29,48.71,In Transit
D0074141,O0074141,2026-01-06,2025-12-28,35.06,Delivered
D0074142,O0074142,2025-06-09,2025-06-08,91.62,Delivered
