order_id,order_date,customer_id,product_id,warehouse_id,supplier_id,carrier_id,quantity,unit_price,order_value,status
O0074458,2025-05-29,C01304,P0852,W02,S006,T11,34,8.22,279.48,Delivered
O0074459,2025-06-11,C02518,P0109,W03,S080,T01,41,11.37,466.17,Delivered
O0074460,2025-09-22,C04409,P0944,W10,S077,T13,25,5.3,132.5,In Transit
O0074461,2025-08-02,C03255,P0115,W04,S036,T04,9,24.19,217.71,Cancelled
O0074462,2025-01-11,C02597,P0420,W12,S043,T10,47,18.27,858.69,Delivered
O0074463,2025-05-09,C02891,P0433,W06,S067,T13,39,32.71,1275.69,Delivered
O0074464,2025-01-23,C01874,P0961,W05,S021,T13,21,33.26,698.46,In Transit
O0074465,2025-12-04,C02594,P0040,W03,S068,T01,35,49.23,1723.05,Delivered
O0074466,2025-04-28,C04500,P0090,W09,S080,T10,2,14.66,29.32,Delivered
O0074467,2025-12-19,,P0833,W06,S057,T11,36,29.24,1052.64,Delivered
O0074468,2025-04-02,C01400,P0420,W02,S075,T09,29,18.27,529.83,Delivered
O0074469,2025-05-09,C00021,P0273,W12,S042,T14,31,37.79,1171.49,Delivered
O0074470,2025-05-30,C01374,P0177,W06,S013,T10,16,24.66,394.56,Delivered
O0074471,2025-11-30,C01966,P0543,W02,S076,T06,49,13.59,665.91,Delivered
O0074472,2025-02-02,C04964,P0582,W08,S044,T05,46,73.41,3376.86,Delivered
O0074473,2025-10-17,C00760,P0989,W04,S012,T02,15,27.56,413.4,Delivered
O0074474,2025-08-28,C04407,P0301,W05,S042,T03,28,40.39,1130.92,Delivered
O0074475,2025-03-24,C01914,P0313,W02,S031,T14,2,9.52,19.04,Delivered
O0074476,2025-11-04,C03836,P0912,W06,S053,T11,39,66.29,2585.31,Delivered
O0074477,2025-07-25,C01769,P0735,W11,S002,T12,16,44.66,714.56,Delivered
O0074478,2025-07-03,C03744,P0753,W07,S021,T07,7,22.41,156.87,Delivered
O0074479,2025-05-18,C00231,P0900,W12,S031,T04,14,17.57,245.98,Delivered
O0074480,2025-06-02,C01155,P0475,W07,S079,T14,20,32.53,650.6,Delivered
O0074481,2025-10-20,C00712,P0384,W08,S013,T14,3,28.22,84.66,Delivered
O0074482,2025-12-21,C03890,P0936,W05,S025,T15,35,24.67,863.45,Delivered
O0074483,2025-11-23,C03836,P0320,W04,S031,T03,46,8.45,388.7,Delivered
O0074484,2025-05-03,C00475,P0572,W07,S044,T02,23,17.65,405.95,In Transit
O0074485,2025-08-16,C02027,P0738,W02,S059,T02,26,47.63,1238.38,In Transit
O0074486,2025-12-31,C03065,P0707,W02,S056,T05,21,19.6,411.6,Delivered
O0074487,2025-08-18,C04549,P0067,W01,S004,T07,37,24.12,892.44,Delivered
O0074488,2025-01-01,C02573,P0719,W02,S007,T04,42,72.66,3051.72,Delivered
O0074489,2025-09-21,C04978,P0019,W09,S075,T01,39,11.66,454.74,In Transit
O0074490,2025-07-28,C03788,P0167,W01,S033,T11,7,20.34,142.38,Delivered
O0074491,2025-06-30,C04417,P0561,W12,S003,T15,7,16.47,115.29,Delivered
O0074492,2025-01-14,C04861,P0205,W06,S072,T13,28,32.57,911.96,Delivered
O0074493,2025-06-21,C03243,P0017,W03,S020,T08,32,27.32,874.24,Delivered
O0074494,2025-10-16,C03479,P0614,W10,S068,T12,14,32.99,461.86,Delivered
O0074495,2025-07-25,C02792,P0403,W05,S061,T07,39,12.92,503.88,Delivered
O0074496,2025-04-09,C04245,P0878,W11,S024,T05,8,24.09,192.72,Delivered
O0074497,2025-10-26,C03684,P0949,W02,S017,T11,9,44.91,404.19,Delivered
O0074498,2025-06-13,C02011,P0389,W03,S048,T05,17,53.21,904.57,Delivered
O0074499,2025-08-25,C00041,P0121,W06,S035,T14,17,24.79,421.43,In Transit
O0074500,2025-01-06,C04516,P0981,W07,S007,T10,18,77.34,1392.12,Delivered
O0074501,2025-02-22,C00585,P0580,W12,S062,T04,37,30.95,1145.15,In Transit
O0074502,2025-03-15,C04099,P0616,W08,S064,T02,27,18.88,509.76,Delivered
O0074503,2025-02-21,C00211,P0037,W06,S050,T08,30,21.47,644.1,Delivered
O0074504,2025-06-05,C03482,P0587,W09,S006,T13,42,20.95,879.9,In Transit
O0074505,2025-06-01,C04059,P0172,W05,S047,T12,25,15.99,399.75,Delivered
O0074506,2025-01-30,C01179,P0738,W06,S046,T10,7,47.63,333.41,Delivered
O0074507,2025-08-29,C00750,P0598,W05,S012,T08,26,38.18,992.68,Delivered
O0074508,2025-06-26,C03450,P0889,W06,S054,T03,8,43.29,346.32,In Transit
O0074509,2025-05-23,C04595,P0517,W06,S006,T01,6,6.69,40.14,Delivered
O0074510,2025-03-30,C01201,P0487,W03,S028,T10,39,18.31,714.09,Delivered
O0074511,2025-05-20,C03008,P0608,W03,S009,T10,16,12.93,206.88,Cancelled
O0074512,2025-03-01,C04977,P0769,W08,S008,T02,38,6.66,253.08,In Transit
O0074513,2025-11-23,C04981,P0285,W06,S016,T02,19,57.43,1091.17,Delivered
O0074514,2025-07-07,C03195,P0349,W11,S054,T01,5,31.34,156.7,Delivered
O0074515,2025-11-13,C03620,P0346,W09,S044,T04,31,21.67,671.77,Delivered
O0074516,2025-11-09,C02374,P0025,W01,S006,T11,3,104.43,313.29,In Transit
O0074517,2025-06-23,C00438,P0874,W10,S044,T06,16,28.64,458.24,Delivered
O0074518,2025-05-26,C03093,P0434,W02,S012,T09,1,28.19,28.19,Delivered
O0074519,2025-09-20,C02438,P0263,W12,S058,T03,31,38.24,1185.44,Delivered
O0074520,2025-05-21,C01203,P0799,W09,S014,T02,11,55.33,608.63,Delivered
O0074521,2025-06-15,C00861,P0646,W09,S001,T12,35,17.17,600.95,In Transit
O0074522,2025-05-30,C04200,P0539,W05,S073,T03,46,6.86,315.56,In Transit
O0074523,2025-08-09,C00403,P0247,W09,S045,T02,33,28.52,941.16,Delivered
O0074524,2025-01-20,C03766,P0613,W08,S060,T06,20,50.22,1004.4,In Transit
O0074525,2025-04-11,C02988,P0788,W05,S077,T11,13,21.29,276.77,Delivered
O0074526,2025-09-06,C00982,P0013,W03,S075,T11,8,34.02,272.16,In Transit
O0074527,2025-07-01,C01789,P0756,W07,S073,T15,27,53.11,1433.97,Delivered
O0074528,2025-09-10,C00487,P0582,W02,S079,T10,48,73.41,3523.68,Delivered
O0074529,2025-08-23,C02259,P0898,W12,S034,T13,24,56.92,1366.08,Delivered
O0074530,2025-05-02,C02986,P0674,W01,S009,T10,21,25.05,526.05,Delivered
O0074531,2025-06-11,C02256,P0208,W10,S074,T15,33,10.4,343.2,Delivered
O0074532,2025-01-26,C02764,P0433,W06,S013,T08,8,32.71,261.68,Cancelled
O0074533,2025-10-05,C00545,P0506,W06,S055,T13,47,26.73,1256.31,Delivered
O0074534,2025-06-11,C02147,P0883,W04,S003,T11,23,18.9,434.7,Delivered
O0074535,2025-04-08,C00027,P0159,W03,S012,T07,41,66.62,2731.42,Delivered
O0074536,2025-07-14,C03793,P0960,W01,S061,T06,2,29.71,59.42,Delivered
O0074537,2025-01-05,C04599,P0455,W10,S054,T09,25,8.27,206.75,Delivered
O0074538,2025-06-01,C00139,P0080,W07,S057,T05,4,8.73,34.92,Cancelled
O0074539,2025-11-30,C01762,P0679,W06,S063,T08,31,26.03,806.93,Delivered
O0074540,2025-05-20,C02351,P0780,W08,S060,T12,31,57.96,1796.76,Delivered
O0074541,2025-05-12,C00334,P0199,W02,S060,T14,17,28.1,477.7,Delivered
O0074542,2025-06-14,C03958,P0603,W07,S037,T08,26,49.71,1292.46,In Transit
O0074543,2025-04-03,C01855,P0500,W07,S013,T09,33,35.28,1164.24,Delivered
O0074544,2025-03-22,C03136,P0907,W10,S053,T08,1,55.94,55.94,Delivered
O0074545,2025-06-23,C03394,P0978,W01,S016,T10,46,3.68,169.28,Delivered
O0074546,2025-08-30,C02360,P0201,W02,S004,T12,26,26.29,683.54,In Transit
O0074547,2025-04-02,C02774,P0183,W06,S004,T06,42,23.03,967.26,Delivered
O0074548,2025-03-19,C00246,P0737,W05,S041,T01,18,20.44,367.92,Delivered
O0074549,2025-09-25,C01435,P0283,W10,S036,T11,35,33.78,1182.3,In Transit
O0074550,2025-07-02,C01655,P0795,W12,S023,T13,34,32.5,1105.0,In Transit
O0074551,2025-04-22,C01361,P0263,W02,S054,T06,41,38.24,1567.84,In Transit
O0074552,2025-11-06,C02784,P0050,W12,S004,T11,33,14.59,481.47,Delivered
O0074553,2025-12-28,C03151,P0778,W08,S043,T11,25,10.64,266.0,Delivered
O0074554,2025-11-06,C03019,P0311,W11,S006,T14,16,35.85,573.6,Delivered
O0074555,2025-04-11,C01919,P0917,W11,S037,T12,20,32.17,643.4,Delivered
O0074556,2025-12-23,C01599,P0546,W11,S007,T02,3,19.42,58.26,Delivered
O0074557,2025-05-13,C03026,P0793,W01,S053,T09,11,27.24,299.64,Delivered
O0074558,2025-01-29,C04335,P0785,W10,S077,T04,-2,14.48,28.96,In Transit
O0074559,2025-07-16,C01204,P0555,W12,S015,T05,45,13.78,620.1,Delivered
O0074560,2025-12-15,C00546,P0012,W02,S058,T03,21,11.88,249.48,In Transit
O0074561,2025-01-02,C01753,P0075,W08,S025,T04,7,16.35,114.45,Delivered
O0074562,2025-01-03,C01217,P0084,W09,S064,T07,19,37.91,720.29,Delivered
O0074563,2025-01-02,C04164,P0352,W03,S020,T02,25,7.24,181.0,Delivered
O0074564,2025-11-03,C04238,P0220,W11,S001,T02,2,37.72,75.44,In Transit
O0074565,2025-03-27,C02774,P0207,W07,S032,T06,1,27.22,27.22,In Transit
O0074566,2025-06-30,C01994,P0587,W09,S049,T15,14,20.95,293.3,Delivered
O0074567,2025-01-30,C01966,P0422,W04,S079,T10,30,9.49,284.7,In Transit
O0074568,2025-12-11,C01319,P0188,W07,S025,T01,40,9.15,366.0,Delivered
O0074569,2025-10-05,C01043,P0390,W03,S073,T01,8,15.77,126.16,Delivered
O0074570,2025-07-27,C02706,P0004,W04,S066,T03,39,31.94,1245.66,In Transit
O0074571,2025-11-15,C03027,P0814,W04,S065,T14,21,24.84,521.64,Delivered
O0074572,2025-03-16,C02887,P0667,W01,S004,T14,35,30.22,1057.7,Delivered
O0074573,2025-05-31,C02020,P0700,W02,S007,T04,38,25.4,965.2,Delivered
O0074574,2025-12-21,C03957,P0122,W03,S073,T09,30,14.21,426.3,Delivered
O0074575,2025-07-08,C01610,P0742,W09,S057,T02,9,112.95,1016.55,Delivered
O0074576,2025-04-22,C03594,P0515,W12,S032,T07,36,39.96,1438.56,Delivered
O0074577,2025-08-12,C03203,P0973,W04,S039,T04,21,30.27,635.67,Delivered
O0074578,2025-12-08,C01807,P0168,W08,S036,T03,32,38.9,1244.8,Delivered
O0074579,2025-02-04,C02942,P0584,W08,S044,T11,9,62.14,559.26,Delivered
O0074580,2025-12-30,C01076,P0345,W07,S022,T06,16,32.28,516.48,Delivered
O0074581,2025-06-21,C01066,P0752,W12,S017,T13,18,46.55,837.9,Delivered
O0074582,2025-02-02,C01861,P0779,W02,S003,T10,39,22.66,883.74,Delivered
O0074583,2025-12-17,C03837,P0110,W09,S039,T15,4,17.56,70.24,Delivered
O0074584,2025-07-28,C03903,P0742,W04,S027,T14,10,112.95,1129.5,Delivered
O0074585,2025-03-17,C03887,P0097,W05,S059,T09,5,52.33,261.65,Delivered
O0074586,2025-03-08,C01932,P0734,W11,S060,T02,2,30.35,60.7,Delivered
O0074587,2025-01-31,C03048,P0237,W09,S078,T06,18,41.66,749.88,Delivered
O0074588,2025-07-13,C04893,P0908,W12,S003,T05,5,26.14,130.7,Delivered
O0074589,2025-04-13,C03042,P0664,W08,S018,T09,15,36.33,544.95,Delivered
O0074590,2025-04-26,C03876,P0133,W01,S028,T05,13,37.16,483.08,Delivered
O0074591,2025-07-19,C01461,P0347,W05,S065,T06,22,14.66,322.52,Delivered
O0074592,2025-12-16,C03145,P0348,W09,S013,T09,40,52.88,2115.2,Delivered
O0074593,2025-11-13,C01990,P0914,W10,S062,T02,30,25.51,765.3,Delivered
O0074594,2025-02-08,C04439,P0337,W11,S039,T15,5,34.26,171.3,Delivered
O0074595,2025-05-10,C04293,P0107,W07,S003,T09,31,21.9,678.9,Delivered
O0074596,2025-03-22,C04032,P0340,W09,S055,T07,11,22.53,247.83,Delivered
O0074597,2025-05-06,C04187,P0445,W10,S043,T15,35,15.35,537.25,Delivered
O0074598,2025-11-26,C02699,P0898,W01,S062,T02,1,56.92,56.92,Delivered
O0074599,2025-05-06,C04304,P0315,W02,S040,T08,23,29.28,673.44,Delivered
O0074600,2025-08-25,C00208,P0926,W06,S070,T07,49,24.14,1182.86,Delivered
O0074601,2025-11-03,C04278,P0351,W01,S065,T13,45,21.42,963.9,Delivered
O0074602,2025-04-10,C02950,P0650,W03,S053,T09,26,30.91,803.66,Delivered
O0074603,2025-06-21,C04208,P0737,W01,S001,T06,5,20.44,102.2,Delivered
O0074604,2025-10-24,C03662,P0371,W10,S058,T13,22,15.22,334.84,Delivered
O0074605,2025-05-01,C02374,P0523,W12,S002,T12,13,14.26,185.38,Delivered
O0074606,2025-09-02,C04032,P0058,W06,S041,T01,32,19.06,609.92,Delivered
O0074607,2025-03-06,C01747,P0165,W05,S066,T13,25,25.87,646.75,In Transit
O0074608,2025-12-02,C02303,P0222,W10,S011,T03,40,46.56,1862.4,Delivered
O0074609,2025-02-15,C04790,P0090,W02,S049,T15,45,14.66,659.7,In Transit
O0074610,2025-09-09,C02769,P0423,W08,S063,T01,3,15.32,45.96,Delivered
O0074611,2025-12-22,C03812,P0341,W10,S074,T05,11,23.87,262.57,Delivered
O0074612,2025-02-22,C02097,P0940,W06,S046,T15,6,5.49,32.94,In Transit
O0074613,2025-06-27,C00072,P0365,W06,S066,T12,14,15.17,212.38,Delivered
O0074614,2025-12-13,C04966,P0728,W04,S075,T09,36,28.1,1011.6,In Transit
O0074615,2025-01-27,C00783,P0955,W11,S078,T14,44,66.2,2912.8,Delivered
O0074616,2025-04-22,C02846,P0825,W05,S059,T02,13,27.85,362.05,Delivered
O0074617,2025-11-27,C03421,P0368,W10,S057,T05,47,22.84,1073.48,In Transit
O0074618,2025-02-18,C04270,P0634,W02,S035,T08,20,23.05,461.0,Delivered
O0074619,2025-12-15,C03820,P0293,W12,S060,T09,17,24.26,412.42,Delivered
O0074620,2025-09-30,C04070,P0387,W11,S010,T10,48,36.35,1744.8,Delivered
O0074621,2025-03-28,C00548,P0070,W12,S022,T15,24,40.39,969.36,Delivered
O0074622,2025-03-17,C01735,P0023,W11,S013,T13,45,54.96,2473.2,Delivered
O0074623,2025-04-26,C02816,P0521,W02,S048,T05,22,21.05,463.1,In Transit
O0074624,2025-07-13,C04178,P0418,W11,S038,T01,22,85.07,1871.54,Delivered
O0074625,2025-12-17,C02823,P0292,W11,S076,T06,5,16.87,84.35,Delivered
O0074626,2025-10-17,C04663,P0641,W02,S031,T07,29,65.17,1889.93,Delivered
O0074627,2025-01-06,C02035,P0671,W09,S005,T01,27,28.28,763.56,Delivered
O0074628,2025-08-04,C01850,P0278,W07,S031,T03,22,10.62,233.64,Delivered
O0074629,2025-04-29,C02750,P0144,W01,S017,T03,35,60.01,2100.35,In Transit
O0074630,2025-07-13,C00560,P0885,W08,S060,T14,6,12.64,75.84,Delivered
O0074631,2025-06-06,C00257,P0785,W08,S026,T09,42,14.48,608.16,Delivered
O0074632,2025-08-03,C01495,P0818,W07,S059,T06,23,43.44,999.12,Delivered
O0074633,2025-10-09,C02064,P0617,W05,S037,T14,26,28.87,750.62,Delivered
O0074634,2025-03-28,C01916,P0591,W10,S017,T05,17,15.33,260.61,Delivered
O0074635,2025-05-15,C00862,P0296,W04,S078,T04,28,21.95,614.6,Delivered
O0074636,2025-01-17,C04209,P0300,W12,S032,T12,3,7.33,21.99,In Transit
O0074637,2025-05-04,C03076,P0727,W12,S063,T07,13,30.04,390.52,In Transit
O0074638,2025-12-27,C02216,P0816,W11,S075,T11,13,61.33,797.29,Delivered
O0074639,2025-09-24,C02758,P0818,W05,S070,T07,34,43.44,1476.96,Delivered
O0074640,2025-09-04,C03340,P0362,W09,S079,T03,40,11.09,443.6,Delivered
O0074641,2025-11-06,C00017,P0785,W04,S065,T01,32,14.48,463.36,Delivered
O0074642,2025-07-27,C04557,P0257,W12,S001,T01,23,59.97,1379.31,Delivered
O0074643,2025-02-04,C04804,P0984,W07,S020,T03,24,19.21,461.04,Delivered
O0074644,2025-08-29,C00637,P0593,W06,S023,T10,9,11.02,99.18,Delivered
O0074645,2025-02-22,C02009,P0719,W12,S068,T04,25,72.66,1816.5,Delivered
O0074646,2025-03-13,C04193,P0206,W01,S013,T08,43,7.48,321.64,Delivered
O0074647,2025-08-29,C01111,P0367,W05,S078,T06,8,19.52,156.16,Delivered
O0074648,2025-12-04,C02606,P0517,W02,S071,T06,3,6.69,20.07,Delivered
O0074649,2025-04-25,C02481,P0079,W08,S077,T04,33,10.94,361.02,Delivered
O0074650,2025-04-20,C03595,P0269,W02,S050,T04,8,109.7,877.6,Delivered
O0074651,2025-09-01,C03057,P0681,W06,S042,T08,35,22.59,790.65,In Transit
O0074652,2025-04-25,C00328,P0711,W02,S065,T06,5,6.11,30.55,Delivered
O0074653,2025-03-05,C04742,P0725,W03,S060,T02,27,38.57,1041.39,Cancelled
O0074654,2025-03-26,C04196,P0133,W10,S001,T07,45,37.16,1672.2,In Transit
O0074655,2025-10-21,C04738,P0489,W11,S079,T03,4,37.51,150.04,Delivered
O0074656,2025-08-12,C00302,P0870,W06,S022,T07,10,21.36,213.6,In Transit
O0074657,2025-04-28,C03607,P0315,W11,S054,T02,41,29.28,1200.48,Delivered
O0074658,2025-12-30,C02342,P0120,W12,S077,T11,14,8.02,112.28,Delivered
O0074659,2025-05-03,C03758,P0746,W03,S039,T07,46,29.15,1340.9,In Transit
O0074660,2025-09-08,C01875,P0229,W12,S022,T13,5,44.25,221.25,Delivered
O0074661,2025-03-07,C01768,P0289,W12,S048,T10,32,9.89,316.48,Delivered
O0074662,2025-12-09,C02263,P0312,W01,S078,T11,46,11.27,518.42,Cancelled
O0074663,2025-03-19,C01613,P0096,W11,S025,T09,41,44.35,1818.35,Delivered
O0074664,2025-06-07,C04593,P0899,W10,S002,T15,17,16.09,273.53,Delivered
O0074665,2025-08-07,C01787,P0270,W08,S031,T12,7,13.36,93.52,Delivered
O0074666,2025-07-10,C01479,P0178,W08,S071,T14,13,13.5,175.5,Delivered
O0074667,2025-08-01,C01903,P0735,W04,S033,T03,27,44.66,1205.82,Delivered
O0074668,2025-10-10,C01432,P0853,W11,S039,T06,25,38.28,957.0,Delivered
O0074669,2025-10-28,C02984,P0351,W02,S021,T15,46,21.42,985.32,In Transit
O0074670,2025-05-04,C00157,P0248,W06,S052,T05,46,36.19,1664.74,Delivered
O0074671,2025-08-19,C02594,P0232,W11,S026,T08,26,9.31,242.06,Delivered
O0074672,2025-07-27,C03757,P0123,W01,S029,T12,20,6.25,125.0,In Transit
O0074673,2025-06-06,C01768,P0486,W08,S049,T12,31,73.41,2275.71,Delivered
O0074674,2025-07-04,C01490,P0811,W08,S007,T08,12,22.35,268.2,Delivered
O0074675,2025-10-21,C03835,P0827,W08,S027,T01,19,14.53,276.07,Delivered
O0074676,2025-09-05,C00945,P0467,W06,S005,T12,6,168.6,1011.6,Delivered
O0074677,2025-01-07,C04904,P0442,W03,S068,T04,50,11.07,553.5,Delivered
O0074678,2025-01-24,C04531,P0997,W02,S017,T11,36,21.47,772.92,In Transit
O0074679,2025-09-14,C02706,P0598,W12,S014,T09,21,38.18,801.78,Delivered
O0074680,2025-07-14,C00150,P0196,W10,S049,T14,7,58.29,408.03,Delivered
O0074681,2025-07-18,C01762,P0477,W01,S076,T14,6,18.88,113.28,Cancelled
O0074682,2025-11-06,C03748,P0646,W03,S057,T09,15,17.17,257.55,Delivered
O0074683,2025-03-22,C03767,P0566,W04,S053,T05,15,17.64,264.6,In Transit
O0074684,2025-04-04,C00140,P0173,W03,S024,T09,24,41.88,1005.12,Cancelled
O0074685,2025-08-21,C00943,P0701,W06,S046,T01,1,20.0,20.0,Delivered
O0074686,2025-10-13,C03144,P0042,W06,S002,T14,17,32.36,550.12,Delivered
O0074687,2025-12-27,C02993,P0885,W06,S059,T15,16,12.64,202.24,Delivered
O0074688,2025-12-06,C00397,P0356,W05,S045,T09,48,74.38,3570.24,Delivered
O0074689,2025-05-07,C01413,P0355,W09,S030,T12,4,16.41,65.64,In Transit
O0074690,2025-03-06,C02052,P0714,W01,S040,T12,45,32.56,1465.2,Delivered
O0074691,2025-08-22,C00946,P0931,W09,S055,T15,36,42.66,1535.76,In Transit
O0074692,2025-03-10,C02900,P0491,W01,S063,T06,23,23.31,536.13,Delivered
O0074693,2025-06-10,C02664,P0287,W07,S078,T02,1,39.8,39.8,Delivered
O0074694,2025-04-21,C03255,P0512,W09,S014,T06,45,4.46,200.7,Delivered
O0074695,2025-05-24,C00593,P0944,W04,S019,T07,27,5.3,143.1,Delivered
O0074696,2025-11-20,C02986,P0714,W10,S027,T14,17,32.56,553.52,Delivered
O0074697,2025-04-23,C02704,P0229,W02,S060,T11,6,44.25,265.5,Delivered
O0074698,2025-11-08,C03224,P0457,W06,S036,T06,15,23.76,356.4,Delivered
O0074699,2025-03-25,C04320,P0131,W06,S061,T13,47,16.8,789.6,Delivered
O0074700,2025-04-20,C04247,P0250,W10,S069,T10,47,26.6,1250.2,in_transit
O0074701,2025-03-27,C03687,P0602,W05,S078,T10,20,7.66,153.2,Delivered
O0074702,2025-10-01,C01339,P0291,W11,S079,T04,27,21.12,570.24,Delivered
O0074703,2025-10-10,C03176,P0860,W03,S047,T07,39,3.96,154.44,Cancelled
O0074704,2025-01-13,C00660,P0536,W03,S074,T12,27,24.0,648.0,Delivered
O0074705,2025-04-29,C00364,P0920,W03,S071,T15,9,40.11,360.99,Delivered
O0074706,2025-12-09,C02324,P0358,W06,S042,T01,29,40.22,1166.38,In Transit
O0074707,2025-07-13,C00439,P0833,W11,S018,T09,13,29.24,380.12,Delivered
O0074708,2025-03-06,C03035,P0062,W05,S032,T02,13,14.15,183.95,Delivered
O0074709,2025-03-19,C04112,P0211,W03,S014,T04,5,37.02,185.1,Delivered
O0074710,2025-06-19,C01132,P0081,W05,S061,T01,22,15.94,350.68,delivered
O0074711,2025-03-19,C03934,P0929,W11,S013,T02,16,20.58,329.28,Delivered
O0074712,2025-06-09,C00695,P0396,W01,S032,T09,26,7.45,193.7,Delivered
O0074713,2025-08-03,C00721,P0915,W03,S074,T04,9,8.59,77.31,Delivered
O0074714,2025-06-20,C00726,P0797,W03,S056,T08,33,16.62,548.46,In Transit
O0074715,2025-08-01,C02400,P0002,W10,S053,T13,1,32.28,32.28,Delivered
O0074716,2025-01-21,C02023,P0211,W02,S033,T09,2,37.02,74.04,Delivered
O0074717,2025-07-04,C04816,P0230,W12,S013,T07,49,7.85,384.65,Delivered
O0074718,2025-01-21,C02997,P0470,W11,S021,T03,2,19.79,39.58,In Transit
O0074719,2025-09-11,C04012,P0156,W11,S003,T12,18,8.34,150.12,Delivered
O0074720,2025-07-11,C00822,P0614,W07,S058,T06,1,32.99,32.99,Delivered
O0074721,2025-08-21,C02227,P0849,W04,S010,T12,47,10.62,499.14,Delivered
O0074722,2025-05-03,C00258,P0088,W02,S066,T01,48,16.15,775.2,Delivered
O0074723,2025-03-15,C02114,P0567,W01,S039,T03,27,26.82,724.14,In Transit
O0074724,2025-09-05,C02307,P0181,W05,S066,T09,40,23.32,932.8,Delivered
O0074725,2025-01-21,C02401,P0051,W07,S034,T01,29,27.68,802.72,Delivered
O0074726,2025-06-26,C04899,P0133,W07,S052,T01,29,37.16,1077.64,Delivered
O0074727,2025-04-09,C00160,P0269,W04,S019,T13,48,109.7,5265.6,In Transit
O0074728,2025-05-10,C03278,P0092,W11,S040,T09,4,42.83,171.32,Delivered
O0074729,2025-06-07,C03218,P0364,W10,S040,T07,19,18.39,349.41,Delivered
O0074730,2025-06-17,C04477,P0319,W11,S020,T14,14,63.59,890.26,Delivered
O0074731,2025-03-18,C02159,P0317,W05,S043,T08,33,16.9,557.7,Delivered
O0074732,2025-02-15,C04560,P0924,W03,S077,T13,31,10.7,331.7,Delivered
O0074733,2025-06-26,C00554,P0872,W10,S023,T01,50,19.52,976.0,Delivered
O0074734,2025-04-14,C04417,P0598,W09,S071,T11,19,38.18,725.42,Delivered
O0074735,2025-01-14,C00067,P0471,W08,S071,T01,48,12.24,587.52,Delivered
O0074736,2025-11-09,C00557,P0544,W08,S043,T15,20,9.04,180.8,In Transit
O0074737,2025-06-24,C03068,P0236,W03,S003,T09,12,26.82,321.84,In Transit
O0074738,2025-02-02,C02365,P0740,W08,S068,T05,17,14.3,243.1,Delivered
O0074739,2025-05-09,C02973,P0359,W02,S055,T04,32,113.37,3627.84,Delivered
O0074740,2025-02-13,C01985,P0397,W04,S029,T06,22,34.75,764.5,In Transit
O0074741,2025-12-17,C03849,P0247,W03,S052,T14,6,28.52,171.12,Cancelled
O0074742,2025-06-26,C03605,P0118,W02,S045,T06,4,7.6,30.4,Delivered
O0074743,2025-11-16,C00612,P0696,W05,S058,T04,24,28.41,681.84,Delivered
O0074744,2025-05-05,C03332,P0558,W12,S041,T15,25,17.11,427.75,Cancelled
O0074745,2025-12-14,C00316,P0252,W08,S042,T15,48,59.41,2851.68,Delivered
O0074746,2025-12-07,C04489,P0482,W08,S049,T02,49,41.83,2049.67,Delivered
O0074747,2025-08-29,C04194,P0005,W10,S001,T04,39,34.13,1331.07,Delivered
O0074748,2025-06-02,C00945,P0044,W10,S030,T14,22,37.09,815.98,Delivered
O0074749,2025-12-21,C00578,P0516,W11,S075,T09,34,22.19,754.46,Delivered
O0074750,2025-07-28,C00085,P0858,W09,S040,T05,41,37.4,1533.4,Delivered
O0074751,2025-03-11,C00602,P0488,W04,S034,T06,9,27.8,250.2,Delivered
O0074752,2025-01-26,C04006,P0962,W07,S033,T02,41,26.9,1102.9,Delivered
O0074753,2025-07-14,C04698,P0431,W09,S031,T04,19,18.2,345.8,Delivered
O0074754,2025-04-01,C02915,P0274,W02,S028,T02,4,139.23,556.92,In Transit
O0074755,2025-09-29,C00616,P0607,W08,S076,T10,8,14.28,114.24,In Transit
O0074756,2025-07-20,C02554,P0952,W01,S021,T08,16,57.41,918.56,Delivered
O0074757,2025-06-26,C02299,P0491,W07,S003,T13,1,23.31,23.31,Delivered
O0074758,2025-04-13,C04160,P0114,W12,S070,T02,14,120.15,1682.1,Delivered
O0074759,2025-03-20,C04428,P0730,W12,S021,T02,4,16.39,65.56,Delivered
O0074760,2025-03-15,C03314,P0873,W12,S063,T02,8,9.51,76.08,In Transit
O0074761,2025-08-27,C01303,P0589,W01,S048,T12,7,34.41,240.87,In Transit
O0074762,2025-10-14,C04429,P0049,W06,S049,T02,1,18.69,18.69,Delivered
O0074763,2025-12-21,C02240,P0138,W05,S055,T03,48,28.23,1355.04,Delivered
O0074764,2025-09-05,C02718,P0961,W10,S008,T03,31,33.26,1031.06,Delivered
O0074765,2025-07-10,C04892,P0441,W01,S020,T04,1,28.7,28.7,Delivered
O0074766,2025-09-09,C03382,P0697,W09,S069,T10,34,14.48,492.32,Delivered
O0074767,2025-04-01,C01471,P0520,W04,S057,T01,43,35.9,1543.7,Delivered
O0074768,2025-11-17,C03176,P0583,W04,S042,T12,24,33.58,805.92,Delivered
O0074769,2025-01-15,C03829,P0734,W11,S003,T06,8,30.35,242.8,Delivered
O0074770,2025-11-27,C01445,P0903,W12,S010,T11,13,17.56,228.28,Delivered
O0074771,2025-02-08,C03180,P0293,W10,S051,T15,27,24.26,655.02,Delivered
